time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.46975e-06	1479.9399999999998	32.2872	156.82
1	6.46975e-06	1.47211e-05	1479.9399999999998	32.2872	156.82
2	1.47211e-05	2.52446e-05	1479.9399999999998	260.548	156.82
3	2.52446e-05	3.86661e-05	1305.9600000000003	204.02	152.43730000000002
4	3.86661e-05	5.57834e-05	1060.3357999999998	123.74	142.21100000000004
5	5.57834e-05	7.76145e-05	415.53800000000007	79.0773	111.69740000000002
6	7.76145e-05	0.000105457	211.58360000000002	59.4771	91.65001000000002
7	0.000105457	0.000140967	132.89540000000002	50.8535	76.39935000000001
8	0.000140967	0.000186255	90.59078	47.1308	65.1498
9	0.000186255	0.000244015	71.2088	47.9332	60.33180000000001
10	0.000244015	0.000317679	65.22812	53.1308	62.29672000000001
11	0.000317679	0.00041163	67.62579999999998	62.8814	69.62536
12	0.00041163	0.000531451	77.59040999999999	77.9025	83.32994999999998
13	0.000531451	0.000684268	93.40594000000003	98.0071	100.25815
14	0.000684268	0.000879167	111.54241999999998	122.041	122.52479999999998
15	0.000879167	0.00112774	134.351	148.759	147.1711
16	0.00112774	0.00144475	161.8148	177.073	173.12459999999996
17	0.00144475	0.00184907	188.53139999999996	206.03	199.61780000000005
18	0.00184907	0.00236472	215.90770000000003	234.514	228.1729
19	0.00236472	0.00302237	245.29700000000003	260.84	252.71339999999998
20	0.00302237	0.00386112	269.89059999999995	282.611	273.812
21	0.00386112	0.00493084	289.6082	297.084	289.087
22	0.00493084	0.00629514	301.9046	302.465	296.8708
23	0.00629514	0.00803512	305.7968	299.573	295.87379999999996
24	0.00803512	0.0102542	301.3172	291.62	289.3128
25	0.0102542	0.0130845	293.5556	282.03	280.1058
26	0.0130845	0.016694	284.71119999999996	272.871	268.9186
27	0.016694	0.0212976	275.18050000000005	262.712	260.4019
28	0.0212976	0.0271688	270.50800000000004	262.712	255.36400000000003
29	0.0271688	0.0346569	271.1504	259.401	257.986
30	0.0346569	0.0442069	271.311	259.401	260.608
31	0.0442069	inf	271.311	259.401	260.608
