left_time_boundary	im_N1	im_N2	m	M
0.0	30028.000466449208	231227.16415682962	5.242549565633845e-05	0.06618587283263733
653.097	32227.45624485058	248163.82042524614	5.242549565633845e-05	0.14428060582932134
1486.04	30486.618755604613	246017.9854594369	5.635223449287357e-05	0.2408378223199381
2548.35	41148.50060793082	261964.1517428895	1.0270105422598705e-31	0.2408378223199381
3903.19	66147.77745844045	286665.2907753272	1.2434260188567886e-33	0.2408378223199381
5631.12	215503.41023906364	507894.7311956944	2.7697267908499407e-05	0.32808008107778863
7834.88	498233.40364626853	767438.5927339797	7.734807211957459e-05	0.564999540143245
10645.5	689342.7931310311	898944.9156031464	1.0270105422598705e-31	0.564999540143245
14230.1	812320.543905555	927189.9303013266	1.0270105422598705e-31	0.564999540143245
18801.7	803734.9651190888	861629.8003070366	1.0270105422598705e-31	0.564999540143245
24632.3	726080.5835558552	740089.3643065236	1.0270105422598705e-31	0.564999540143245
32068.5	664770.9903058388	661472.4250282148	9.878680285684608e-05	0.9332083034947909
41552.4	547653.9671447806	537454.4477943709	1.5151229888028492e-05	0.9537040091430345
53647.899999999994	441839.26919061586	429669.6076692249	1.4017108162080988e-06	0.9556634699363672
69074.2	363407.4606534531	351709.4681748236	2.889703518771157e-06	0.9604287376819672
88748.5	302891.79729705123	298025.7967216858	5.410819731506078e-06	0.969838654097811
113841.0	254734.931798845	255014.57431564407	6.066146214436472e-06	0.9795431932087995
145842.0	219816.8403581622	222524.39454007646	6.485210020227719e-06	0.9879514905643306
186656.0	192037.27451194928	195116.20387469747	6.657221717697883e-06	0.9939752805413401
238710.0	171842.67639475127	174056.54222336446	6.7334417294905785e-06	0.997535854921441
305097.0	157786.47667335463	158525.40928325258	6.694824805120937e-06	0.999206929627865
389766.0	148215.59246625172	148118.74647402446	6.503215198813034e-06	0.9998053066845358
497750.0	142815.7511976095	142467.03417038493	6.05681318393062e-06	0.9999632867782475
635470.0	141542.96333602024	141026.23041413815	5.3462218017472045e-06	0.9999943870670431
811113.9999999999	145124.77433533015	144420.84209702245	4.4139458282494775e-06	0.999999223155895
1035130.0	155640.58733632142	154674.7570733559	3.336522062668927e-06	0.9999998845599917
1320830.0	178849.49755772663	179311.26692813187	2.2918706382874466e-06	0.9999999782726209
1685199.9999999998	195598.49150448097	196084.6937636237	3.7908012260749896e-07	0.9999999847245261
2149910.0	195598.49204521632	196084.69430570316	3.7908012260749896e-07	0.9999999902535598
2742590.0	201808.4108139335	202117.37558872407	1.5522933657584752e-09	0.9999999902764052
3498480.0000000005	201808.41081686562	202117.3755916607	1.5522933657584752e-09	0.9999999903054638
4462520.0	201808.41085668988	202117.3756315459	1.5522933657584752e-09	0.9999999907001376
