time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.45166e-06	1599.9600000000003	7.55584	144.806
1	6.45166e-06	1.46799e-05	1599.9600000000003	7.55584	144.806
2	1.46799e-05	2.51741e-05	1599.9600000000003	131.309	144.806
3	2.51741e-05	3.8558e-05	1413.2099999999998	123.411	167.53279999999998
4	3.8558e-05	5.56275e-05	1141.9801999999997	89.8171	220.56199999999995
5	5.56275e-05	7.73975e-05	381.662	63.7619	120.7133
6	7.73975e-05	0.000105162	179.43739999999997	49.7663	82.23843
7	0.000105162	0.000140573	109.83343	43.3673	62.33346000000002
8	0.000140573	0.000185734	73.26494000000002	41.2646	54.94694999999999
9	0.000185734	0.000243332	61.33213999999999	43.8404	54.22823999999999
10	0.000243332	0.000316791	58.51123999999999	50.7175	59.11834
11	0.000316791	0.000410479	63.59390000000001	61.9003	69.6135
12	0.000410479	0.000529965	73.85960999999999	77.9791	83.46239999999999
13	0.000529965	0.000682355	90.16073999999999	98.93	103.02976000000001
14	0.000682355	0.000876709	108.7599	123.752	123.87559999999998
15	0.000876709	0.00112458	132.0951	151.032	148.95030000000003
16	0.00112458	0.00144071	160.1205	179.628	175.3142
17	0.00144071	0.0018439	187.29539999999997	208.638	202.16980000000004
18	0.0018439	0.00235811	214.97220000000002	236.979	231.0086
19	0.00235811	0.00301392	244.439	263.005	257.8154
20	0.00301392	0.00385033	268.94539999999995	284.308	278.7606
21	0.00385033	0.00491706	288.53430000000003	298.1	293.7855
22	0.00491706	0.00627754	300.72119999999995	302.756	301.00079999999997
23	0.00627754	0.00801265	304.4787	299.407	300.4338
24	0.00801265	0.0102256	299.7008	291.304	294.174
25	0.0102256	0.0130479	291.6406	281.615	284.19350000000003
26	0.0130479	0.0166474	282.7252	272.24	273.8718
27	0.0166474	0.021238	272.9365	261.699	264.8034
28	0.021238	0.0270929	267.913	261.699	258.579
29	0.0270929	0.03456	260.67699999999996	252.055	254.8746
30	0.03456	0.0440833	258.868	252.055	252.405
31	0.0440833	inf	258.868	252.055	252.405
