left_time_boundary	im_N1	im_N2	m	M
0.0	36117.18455731545	306172.4512960104	2.8157806013390608e-05	0.034657507620605266
626.333	37599.48948650396	318738.24066471355	2.8157806013390608e-05	0.07712144666696374
1425.14	36410.903023508494	335344.76255769783	0.0001022095721994764	0.25062501053190633
2443.92	37628.707990671566	293025.75200688175	3.4330859205878394e-34	0.25062501053190633
3743.2499999999995	42200.06334085022	227318.7157489849	8.516185090928365e-34	0.25062501053190633
5400.37	124127.90654751955	328907.80719367566	3.460345683855963e-05	0.35259364345605004
7513.82	253998.32375720423	442759.0777181229	2.6172070478870223e-05	0.4377865539967315
10209.3	429274.0402323129	593736.7490514241	6.746087707632968e-05	0.6464324511730222
13646.900000000001	575885.9597402842	675688.6067304125	1.0270105422598705e-31	0.6464324511730222
18031.3	653947.4172136821	712797.4207297435	1.0270105422598705e-31	0.6464324511730222
23622.899999999998	675399.6098840691	690784.8273587949	1.0270105422598705e-31	0.6464324511730222
30754.399999999998	676510.8598350467	666427.7334218068	7.229387268123502e-05	0.9050827335702767
39849.7	588961.275739279	571274.2691564312	2.0574189485869574e-05	0.9411087415588104
51449.5	485957.06472514896	465490.17099003313	4.454819291157093e-06	0.9483814197020578
66243.7	401356.08208951703	384672.34397264145	4.158033341332287e-06	0.9558773107858372
85111.7	328489.0538474503	318456.93465933175	3.901768147981828e-06	0.9634314893140157
109176.0	271196.7978894404	268909.3318341183	5.619425567651158e-06	0.9740993733092028
139866.0	228148.31399010142	230344.31616098576	6.253459640153502e-06	0.9841251858532618
179007.0	195857.83002915466	199123.86241230526	6.54607559138253e-06	0.9917421805942139
228927.99999999997	171524.6252872911	174122.18696348535	6.765802867994818e-06	0.9965109000260686
292595.0	154219.96516770896	155213.27771124666	6.883506596202809e-06	0.9988591471330284
373794.0	142295.48469702777	142256.0520705084	6.889000821477038e-06	0.9997261185582353
477352.99999999994	135309.72861432427	135025.2137113288	6.596992049129621e-06	0.9999520534583473
609429.0	133192.9069538608	132787.1869263461	5.9016339791527515e-06	0.9999934342837905
777876.0	136309.37917599248	135736.65713022745	4.89056021452568e-06	0.9999991970285076
992707.9999999999	147123.64391135855	146196.43697297026	3.6861623988868923e-06	0.999999893476971
1266700.0	172457.32092175639	172714.81847076173	2.524199882801894e-06	0.9999999817484797
1616140.0	193587.6431725014	194021.1340538289	4.1235423725842734e-07	0.9999999873620959
2061810.0	193587.6436302736	194021.1345126262	4.1235423725842734e-07	0.9999999920914496
2630200.0	201647.37007868083	201978.41326206666	1.8032599510422732e-09	0.9999999921120987
3355110.0	201647.3700813282	201978.41326471837	1.8032599510422732e-09	0.9999999921383561
4279650.0	201647.37011719376	201978.41330064283	1.8032599510422732e-09	0.9999999924940818
