time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20563e-06	1568.7699999999998	39.3838	140.51
1	6.20563e-06	1.41201e-05	1568.7699999999998	39.3838	140.51
2	1.41201e-05	2.42141e-05	1568.7699999999998	184.313	140.51
3	2.42141e-05	3.70876e-05	1493.8350000000003	166.074	167.25349999999997
4	3.70876e-05	5.35061e-05	1325.2288000000003	135.277	229.65499999999994
5	5.35061e-05	7.44459e-05	482.18799999999993	102.787	159.4757
6	7.44459e-05	0.000101152	244.14790000000005	83.2741	117.45569999999998
7	0.000101152	0.000135212	149.86699999999996	73.6057	92.16539999999999
8	0.000135212	0.000178652	109.10739	66.0247	78.08815999999999
9	0.000178652	0.000234053	87.60849	63.4378	72.39606
10	0.000234053	0.000304711	79.69543	66.1934	73.05092
11	0.000304711	0.000394825	80.56204	74.0818	78.68744
12	0.000394825	0.000509755	87.55397	87.431	89.45679999999999
13	0.000509755	0.000656334	100.90271999999999	106.056	106.60300000000002
14	0.000656334	0.000843276	119.00619999999999	128.756	127.70439999999999
15	0.000843276	0.0010817	138.5057	154.0	151.2826
16	0.0010817	0.00138577	166.7592	180.693	176.3348
17	0.00138577	0.00177358	192.3094	208.099	199.69140000000002
18	0.00177358	0.00226819	218.618	235.399	227.46540000000005
19	0.00226819	0.00289899	244.87200000000004	261.277	253.80220000000003
20	0.00289899	0.0037035	269.7736	283.553	274.885
21	0.0037035	0.00472955	291.2137	299.398	290.9462
22	0.00472955	0.00603814	306.52059999999994	306.727	300.08750000000003
23	0.00603814	0.00770709	313.6462	305.829	301.6913
24	0.00770709	0.00983562	312.1476	299.314	296.87420000000003
25	0.00983562	0.0125503	305.7528	290.349	288.521
26	0.0125503	0.0160125	297.26000000000005	281.127	278.13120000000004
27	0.0160125	0.0204281	289.5684	270.977	268.1352
28	0.0204281	0.0260597	286.77799999999996	270.977	262.1530000000001
29	0.0260597	0.033242	280.7972000000001	265.263	262.4175
30	0.033242	0.0424022	279.3020000000001	265.263	262.682
31	0.0424022	inf	279.302	265.263	262.682
