time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.53097e-06	1735.7400000000005	65.0846	209.37199999999999
1	6.53097e-06	1.48604e-05	1735.7400000000005	65.0846	209.37199999999999
2	1.48604e-05	2.54835e-05	1735.7400000000005	187.32	209.37199999999999
3	2.54835e-05	3.90319e-05	1320.2645000000002	110.46	195.2868
4	3.90319e-05	5.63112e-05	841.0044999999998	67.5742	174.15899999999996
5	5.63112e-05	7.83488e-05	266.944	44.8089	90.90701999999999
6	7.83488e-05	0.000106455	132.1474	33.2463	63.87182999999998
7	0.000106455	0.000142301	87.21042000000001	30.802	52.680119999999995
8	0.000142301	0.000188017	65.92034000000001	34.5858	50.53940000000001
9	0.000188017	0.000246323	61.9466	43.0428	53.81904999999999
10	0.000246323	0.000320685	65.34942000000001	55.3589	62.40955
11	0.000320685	0.000415524	75.56640999999999	71.1904	75.51205000000002
12	0.000415524	0.000536479	89.36583000000002	90.6471	92.22635000000002
13	0.000536479	0.000690742	107.98894	113.274	113.7828
14	0.000690742	0.000887485	127.21360000000001	138.114	137.50970000000004
15	0.000887485	0.00113841	149.98020000000002	164.159	160.0858
16	0.00113841	0.00145842	176.05450000000002	190.562	185.20900000000003
17	0.00145842	0.00186656	200.397	216.572	209.96529999999998
18	0.00186656	0.0023871	224.46949999999995	241.206	237.6564
19	0.0023871	0.00305097	249.43699999999995	263.011	258.66
20	0.00305097	0.00389766	269.76519999999994	280.145	275.924
21	0.00389766	0.0049775	285.752	290.764	287.80949999999996
22	0.0049775	0.0063547	295.5748	293.945	293.17179999999996
23	0.0063547	0.00811114	298.54290000000003	290.744	292.2123
24	0.00811114	0.0103513	294.55979999999994	283.757	285.99629999999996
25	0.0103513	0.0132083	287.75460000000004	275.459	277.1304
26	0.0132083	0.016852	279.657	267.413	268.94540000000006
27	0.016852	0.0214991	267.86999999999995	256.855	260.0154
28	0.0214991	0.0274259	260.72399999999993	256.855	254.87400000000005
29	0.0274259	0.0349848	232.1992	230.807	245.24700000000004
30	0.0349848	0.0446252	225.068	230.807	238.82900000000004
31	0.0446252	inf	225.068	230.807	238.829
