left_time_boundary	im_N1	im_N2	m	M
0.0	34827.42415264465	299637.99716841336	3.2144060693331704e-05	0.04073969518143972
646.975	36485.87840658213	313906.5204122584	3.2144060693331704e-05	0.09029889218522347
1472.11	34370.318987551436	348928.43312197865	0.00014155270651146923	0.32467766433155243
2524.46	39478.43435701246	352630.4740683492	2.1314478588200746e-34	0.32467766433155243
3866.6099999999997	50828.95570521064	374410.2553121564	1.0270105422598705e-31	0.32467766433155243
5578.34	129625.54322964544	413446.32709545875	9.234875754007382e-35	0.32467766433155243
7761.45	262486.3303161898	503163.3034571293	2.868478573468646e-05	0.4243735754186039
10545.7	444071.97379451717	632157.1878889506	6.08669139707099e-05	0.6264013627129833
14096.7	598434.1950067426	721445.8578620325	1.0270105422598705e-31	0.6264013627129833
18625.5	706119.1522279555	769727.1872258866	1.0270105422598705e-31	0.6264013627129833
24401.5	728670.7703539869	742832.9185807917	1.0270105422598705e-31	0.6264013627129833
31767.9	730110.187415525	717630.7283267811	6.602095229029357e-05	0.8919455614145801
41163.0	625352.6833940264	605622.8476979582	2.1472891508307427e-05	0.9354103297713796
53145.09999999999	511269.9410890743	494826.79880353104	8.420199526004955e-06	0.9500658784221937
68426.8	414739.90088601003	398322.1892510339	1.7976185525406587e-06	0.9534450303895591
87916.7	336502.0130310666	326895.2451644421	3.8535567914612775e-06	0.9615616475797171
112773.99999999999	276151.49889801315	274240.8722924275	5.504996939283479e-06	0.9728866044590305
144475.0	232973.91063768746	234846.10243111412	6.132047299037504e-06	0.983486701377958
184907.0	199530.245483106	202608.5092877576	6.404512616468757e-06	0.9914693236658703
236471.99999999997	174630.96763166142	177108.66068070743	6.6171311188594235e-06	0.9964273150813533
302237.0	157457.11012744394	158360.83688610303	6.7319914308058e-06	0.9988450860619841
386112.0	145926.8212831785	145869.57054106152	6.6939540454348056e-06	0.9997242072153897
493083.99999999994	139428.25677843625	139120.41323697713	6.3496302940709205e-06	0.9999512312528082
629514.0	138019.65668127747	137564.30425819525	5.6342213017643315e-06	0.999993135225402
803512.0	141835.85879390792	141186.84130660535	4.648210176402105e-06	0.9999991276345445
1025420.0	152801.93034590737	151791.070818724	3.517567502520783e-06	0.9999998808891972
1308450.0	177357.94963248135	177635.30821065404	2.4128363214551844e-06	0.9999999791317756
1669400.0	195273.62636731716	195725.77576951982	4.0615581228357195e-07	0.9999999856425086
2129760.0	195273.62689904217	195725.776302476	4.0615581228357195e-07	0.9999999910884565
2716880.0	201765.71821773768	202095.52570033364	1.1226505989347622e-09	0.999999991103427
3465689.9999999995	201765.71821966014	202095.5257022592	1.1226505989347622e-09	0.9999999911224831
4420690.0	201765.71824593525	202095.5257285773	1.1226505989347622e-09	0.9999999913829349
