time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.41253e-06	3020820.0	1579.95	757670.9999999999
1	7.41253e-06	1.68663e-05	3020820.0	1579.95	757670.9999999999
2	1.68663e-05	2.89233e-05	3020820.0	26.7697	757670.9999999999
3	2.89233e-05	4.43005e-05	2268.63	43.1046	530379.44115
4	4.43005e-05	6.39122e-05	3516.5019999999995	51.882	32.47050000000001
5	6.39122e-05	8.89245e-05	2508.452	51.6557	65.34723
6	8.89245e-05	0.000120824	1007.1753999999999	48.4048	70.80864999999999
7	0.000120824	0.000161509	423.35050000000007	50.3445	66.75945
8	0.000161509	0.000213396	195.02100000000007	57.6684	62.61896000000001
9	0.000213396	0.000279573	113.38180000000001	69.2542	67.13744
10	0.000279573	0.000363972	81.05826	83.9554	77.00206
11	0.000363972	0.000471612	74.11602999999998	100.43	89.13637999999999
12	0.000471612	0.000608894	78.96943999999998	117.792	104.16140000000001
13	0.000608894	0.00078398	91.10755999999999	135.471	119.1935
14	0.00078398	0.00100728	107.59489999999997	152.865	136.61599999999999
15	0.00100728	0.00129207	129.2277	169.526	154.1516
16	0.00129207	0.00165528	152.06700000000004	185.284	171.26680000000005
17	0.00165528	0.00211852	177.59100000000007	200.125	187.71629999999993
18	0.00211852	0.00270931	208.49799999999996	213.997	204.63150000000002
19	0.00270931	0.0034628	239.08040000000003	226.505	218.7194
20	0.0034628	0.00442377	269.9279	236.761	230.67669999999998
21	0.00442377	0.00564937	297.6698	243.681	239.46000000000004
22	0.00564937	0.00721246	318.3977	246.581	244.29120000000003
23	0.00721246	0.009206	329.3504	245.76	244.20970000000003
24	0.009206	0.0117485	327.82229999999987	242.566	240.95660000000004
25	0.0117485	0.0149911	318.8478	238.559	236.16149999999993
26	0.0149911	0.0191267	303.10499999999996	234.752	230.23100000000002
27	0.0191267	0.0244011	297.035	230.969	225.6092
28	0.0244011	0.0311279	309.15340000000003	230.969	222.833
29	0.0311279	0.0397071	312.183	233.092	225.81450000000004
30	0.0397071	0.0506488	312.183	233.092	228.79600000000005
31	0.0506488	inf	312.183	233.092	228.796
