time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.36536e-06	24403.499999999996	137.932	661.2099999999999
1	7.36536e-06	1.6759e-05	24403.499999999996	137.932	661.2099999999999
2	1.6759e-05	2.87393e-05	24403.499999999996	72.0464	661.2099999999999
3	2.87393e-05	4.40187e-05	3357.2520000000013	120.83	495.19149999999996
4	4.40187e-05	6.35056e-05	913.3634999999998	125.074	107.81499999999997
5	6.35056e-05	8.83587e-05	668.6946000000002	102.52	128.4259
6	8.83587e-05	0.000120056	419.53700000000015	76.1512	115.70660000000002
7	0.000120056	0.000160481	258.2738	63.7238	97.66960000000002
8	0.000160481	0.000212039	171.21900000000005	62.0498	83.10868
9	0.000212039	0.000277794	132.73400000000004	66.6762	79.92434
10	0.000277794	0.000361656	121.67599999999997	76.2169	85.01155999999999
11	0.000361656	0.000468612	122.874	88.8126	93.89774000000001
12	0.000468612	0.00060502	130.32540000000003	103.543	106.107
13	0.00060502	0.000778992	142.5523	120.079	119.23549999999999
14	0.000778992	0.00100087	157.50879999999998	137.804	135.28019999999998
15	0.00100087	0.00128385	174.16959999999997	155.934	152.0589
16	0.00128385	0.00164475	193.9376	174.083	168.9952
17	0.00164475	0.00210504	213.56099999999995	192.164	185.81270000000004
18	0.00210504	0.00269207	236.50539999999995	209.936	203.65089999999998
19	0.00269207	0.00344076	258.35749999999996	226.642	218.88099999999997
20	0.00344076	0.00439562	279.62819999999994	240.909	232.1134
21	0.00439562	0.00561343	298.0244	251.001	242.14220000000003
22	0.00561343	0.00716658	310.85420000000005	255.502	247.91840000000005
23	0.00716658	0.00914742	316.3329	254.361	247.98019999999997
24	0.00914742	0.0116737	314.05819999999994	249.393	244.29479999999995
25	0.0116737	0.0148957	306.67699999999996	243.121	238.88740000000004
26	0.0148957	0.019005	294.85749999999996	237.241	232.62659999999997
27	0.019005	0.0242458	289.07199999999995	231.051	227.9454
28	0.0242458	0.0309298	285.1289	231.051	224.77300000000002
29	0.0309298	0.0394545	283.43899999999996	231.578	227.00449999999998
30	0.0394545	0.0503265	283.43899999999996	231.578	229.23599999999996
31	0.0503265	inf	283.439	231.578	229.236
