time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.82954e-06	20959.3	90.6458	413.417
1	5.82954e-06	1.32644e-05	20959.3	90.6458	413.417
2	1.32644e-05	2.27466e-05	10158.568000000003	41.125	413.417
3	2.27466e-05	3.48399e-05	2642.69	56.0677	321.00469999999996
4	3.48399e-05	5.02634e-05	2005.8349999999996	68.94	105.37599999999999
5	5.02634e-05	6.99341e-05	1452.7799999999997	80.5727	128.70759999999999
6	6.99341e-05	9.50216e-05	1062.292	91.3056	133.52810000000002
7	9.50216e-05	0.000127018	774.7288000000001	103.011	135.833
8	0.000127018	0.000167824	609.029	117.397	140.553
9	0.000167824	0.000219868	499.0119999999999	134.968	150.54919999999998
10	0.000219868	0.000286243	433.8441999999999	154.973	163.9442
11	0.000286243	0.000370897	396.14500000000004	175.787	179.21939999999998
12	0.000370897	0.000478861	377.1687	196.009	194.80999999999995
13	0.000478861	0.000616556	372.75880000000006	214.946	211.33500000000004
14	0.000616556	0.000792169	375.28790000000004	232.269	226.78600000000003
15	0.000792169	0.00101614	382.8045	247.639	240.58970000000005
16	0.00101614	0.00130179	392.6678	260.746	251.24889999999994
17	0.00130179	0.00166609	404.79200000000003	271.4	260.9676
18	0.00166609	0.00213072	418.73260000000005	279.785	268.91479999999996
19	0.00213072	0.00272329	434.07360000000006	286.497	276.55339999999995
20	0.00272329	0.00347905	453.0816	291.983	281.8905
21	0.00347905	0.00444291	468.3396000000001	296.111	286.1068
22	0.00444291	0.0056722	481.21240000000006	298.486	288.907
23	0.0056722	0.00724	490.46350000000007	298.992	290.0812
24	0.00724	0.00923953	494.0568	297.959	289.62319999999994
25	0.00923953	0.0117897	475.3035999999999	295.891	287.8378
26	0.0117897	0.0150421	470.5759999999999	293.028	284.4642
27	0.0150421	0.0191901	302.998	286.551	277.81710000000004
28	0.0191901	0.0244803	302.998	286.551	271.06
29	0.0244803	0.0312274	302.998	267.201	259.546
30	0.0312274	0.0398324	302.998	267.201	248.032
31	0.0398324	inf	302.998	267.201	248.032
