time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.52752e-06	11157.800000000001	72.748	450.95000000000005
1	6.52752e-06	1.48525e-05	11157.800000000001	72.748	450.95000000000005
2	1.48525e-05	2.54701e-05	9404.096	54.4057	450.95000000000005
3	2.54701e-05	3.90114e-05	2389.28	90.7862	352.8499999999999
4	3.90114e-05	5.62815e-05	1794.7499999999995	106.952	123.94999999999997
5	5.62815e-05	7.83075e-05	1222.926	108.075	135.5483
6	7.83075e-05	0.000106399	811.4460000000001	99.9992	131.69969999999998
7	0.000106399	0.000142226	519.2264000000001	93.8259	124.37799999999997
8	0.000142226	0.000187918	359.62919999999997	94.967	117.4424
9	0.000187918	0.000246194	277.30100000000004	101.941	116.02540000000002
10	0.000246194	0.000320516	232.7178	113.601	121.72980000000003
11	0.000320516	0.000415305	216.95550000000003	128.221	132.1082
12	0.000415305	0.000536197	213.863	144.212	144.4004
13	0.000536197	0.000690378	219.19680000000005	160.989	158.98899999999998
14	0.000690378	0.000887017	228.8095	178.109	174.16200000000003
15	0.000887017	0.00113781	241.15220000000005	194.756	188.92030000000005
16	0.00113781	0.00145765	256.67780000000005	210.258	202.6902
17	0.00145765	0.00186558	272.41790000000003	224.473	214.38180000000006
18	0.00186558	0.00238584	289.45200000000006	237.661	227.59089999999998
19	0.00238584	0.00304936	307.56579999999997	249.928	239.92619999999994
20	0.00304936	0.0038956	327.91300000000007	260.855	250.11879999999996
21	0.0038956	0.00497487	347.07699999999994	269.501	258.65819999999997
22	0.00497487	0.00635135	361.2789999999999	274.744	264.60400000000004
23	0.00635135	0.00810686	370.00649999999996	275.967	267.1823
24	0.00810686	0.0103458	372.2966000000001	273.759	265.9394
25	0.0103458	0.0132013	367.5242	269.679	262.4573
26	0.0132013	0.0168431	348.7219000000001	265.221	257.93670000000003
27	0.0168431	0.0214878	342.1254000000001	260.29	254.3442
28	0.0214878	0.0274114	300.40500000000003	260.29	252.98200000000006
29	0.0274114	0.0349663	300.40500000000003	266.83	261.81750000000005
30	0.0349663	0.0446017	300.40500000000003	266.83	270.653
31	0.0446017	inf	300.405	266.83	270.653
