time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.4617e-06	2058980.0	341.864	1097.79
1	7.4617e-06	1.69781e-05	2058980.0	341.864	1097.79
2	1.69781e-05	2.91152e-05	2058980.0	48.3105	1097.79
3	2.91152e-05	4.45944e-05	413678.7039999999	100.516	677.2774399999998
4	4.45944e-05	6.43362e-05	2398.188	100.714	46.50860000000001
5	6.43362e-05	8.95144e-05	1876.4639999999997	78.9021	71.4644
6	8.95144e-05	0.000121626	853.2339	57.2476	72.71858999999999
7	0.000121626	0.00016258	353.2076	46.2953	68.8341
8	0.00016258	0.000214812	166.79959999999997	44.7722	64.48415
9	0.000214812	0.000281427	105.77250000000001	49.2474	65.0695
10	0.000281427	0.000366386	86.13626000000001	58.4398	71.3379
11	0.000366386	0.000474741	84.64906	71.2105	81.37879999999998
12	0.000474741	0.000612934	91.71637999999999	86.9136	94.07280000000002
13	0.000612934	0.000789181	104.1398	105.036	110.38500000000002
14	0.000789181	0.00101396	120.40459999999999	124.814	128.299
15	0.00101396	0.00130064	139.5051	145.422	147.053
16	0.00130064	0.00166626	160.9976	166.269	164.42639999999997
17	0.00166626	0.00213257	184.68400000000003	186.996	183.52049999999997
18	0.00213257	0.00272728	212.7852	207.14	205.25860000000003
19	0.00272728	0.00348577	239.64700000000002	225.747	222.126
20	0.00348577	0.00445312	267.60699999999997	241.266	236.491
21	0.00445312	0.00568685	288.80899999999997	251.713	246.93000000000006
22	0.00568685	0.00726031	302.5356	255.625	252.19339999999994
23	0.00726031	0.00926707	307.2759	253.555	251.99259999999995
24	0.00926707	0.0118264	304.2498	248.01	247.72590000000002
25	0.0118264	0.0150906	295.70480000000003	241.519	241.09959999999995
26	0.0150906	0.0192536	285.4406	235.477	234.83779999999996
27	0.0192536	0.024563	277.995	229.203	228.3614
28	0.024563	0.0313344	284.296	229.203	225.146
29	0.0313344	0.0399705	290.597	225.652	226.06220000000005
30	0.0399705	0.0509848	290.597	225.652	226.67300000000006
31	0.0509848	inf	290.597	225.652	226.673
