left_time_boundary	im_N1	im_N2	m	M
0.0	23.441439120399124	84390.06014947788	1.0270105422598705e-31	0.0
715.193	23.441439120399124	84390.06014947788	1.0270105422598705e-31	0.0
1627.33	1.0000033792322847	1.000037925609753	1.451076841896943e-09	3.37612772427498e-06
2790.65	1.0384377334316828	1.0384416612225202	5.47230300402388e-07	0.0016258604030274793
4274.31	14004606.980945753	13014094.538202643	0.000965656688725763	0.974166856575554
6166.529999999999	12918395.766579943	11937750.608523596	1.389008914673121e-15	0.9741668565757272
8579.82	13714324.962862207	12743051.748738997	1.4953571176805418e-05	0.9764386489777378
11657.7	14773296.064793661	13813902.060939757	1.878596485412993e-23	0.9764386489777378
15583.099999999999	15837016.64456764	14885584.164452009	3.68669827310679e-16	0.9764386489778247
20589.4	16418143.613289708	15449150.752241334	5.244795446842822e-24	0.9764386489778247
26974.399999999998	16857641.422212664	15886846.30916857	3.166067016961357e-19	0.9764386489778248
35117.6	16849170.279202692	15873466.98198367	3.166067016961357e-19	0.976438648977825
45503.2	16842155.90574529	15863029.2525304	2.2040623072276142e-16	0.9764386489779626
58748.8	16838579.93523602	15857735.579571068	3.332001766552514e-24	0.9764386489779626
75641.8	16839426.324338745	15858611.816995136	1.867035488908535e-22	0.9764386489779626
97186.79999999999	15957659.666912202	14988344.906967536	1.4167509881416488e-21	0.9764386489779626
124665.0	14397655.430190464	13418087.063420067	1.5488433067430464e-21	0.9764386489779626
159709.0	12328131.435922865	11356213.664518753	2.035519322047433e-21	0.9764386489779626
204404.0	10017043.394962698	9042393.779537078	2.9314056127019837e-06	0.9831320438622414
261406.0	6933568.450396814	5964038.998458145	2.7956221092380275e-21	0.9831320438622414
334106.0	3076647.20496103	2076012.0214567261	6.7401568889842105e-06	0.9951666755521595
426825.0	3698413.550417961	2794519.206246342	7.39698193459173e-36	0.9951666755521595
545076.0	5676855.847220319	4817592.888016841	2.3329169832648152e-35	0.9951666755521595
695890.0	15.788887502349379	15.787694986023297	8.341748868374823e-06	0.9998047457746533
888235.0	2.034303766062951	2.034300812930924	2.426186450248275e-06	0.9999406208846506
1133550.0	2553252.4865605636	2547876.351726435	4.977267522396122e-07	0.9999565111324179
1446410.0	2447020.1741215084	2442061.3244985137	2.0603766108136714e-19	0.9999565111324179
1845430.0	2378051.45767516	2373040.275055825	4.808106227852156e-21	0.9999565111324179
2354320.0	2378051.45767516	2373040.275055825	4.808106227852156e-21	0.9999565111324179
3003360.0	2736638.2651606337	2736649.7825149833	2.6130820508539048e-21	0.9999565111324179
3831110.0	2736638.2651606337	2736649.7825149833	2.6130820508539048e-21	0.9999565111324179
4886820.0	2736638.2651606337	2736649.7825149833	2.6130820508539048e-21	0.9999565111324179
