time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.7397e-06	11571.7	37.9274	197.252
1	6.7397e-06	1.53353e-05	11571.7	37.9274	197.252
2	1.53353e-05	2.6298e-05	9649.382000000001	40.889	197.252
3	2.6298e-05	4.02794e-05	1960.11	61.8996	166.69292
4	4.02794e-05	5.8111e-05	1404.1079999999997	71.6116	95.38839999999999
5	5.8111e-05	8.08529e-05	944.3572	74.9389	103.48084000000001
6	8.08529e-05	0.000109857	598.7768000000001	74.7977	101.91249999999998
7	0.000109857	0.000146849	400.1846	77.5419	100.17629999999998
8	0.000146849	0.000194027	295.869	85.4616	101.24095999999999
9	0.000194027	0.000254196	242.62739999999997	97.6214	107.71039999999998
10	0.000254196	0.000330935	214.56459999999998	112.93	118.64
11	0.000330935	0.000428805	206.47020000000003	129.882	131.9156
12	0.000428805	0.000553626	208.5514	147.324	145.8932
13	0.000553626	0.000712819	216.82580000000002	164.687	161.43900000000002
14	0.000712819	0.00091585	228.23850000000004	181.496	176.7034
15	0.00091585	0.00117479	241.50359999999995	197.205	191.0439
16	0.00117479	0.00150504	255.9945	211.463	203.00289999999998
17	0.00150504	0.00192622	271.44	224.251	215.07699999999994
18	0.00192622	0.00246339	289.2068	235.794	227.02669999999995
19	0.00246339	0.00314848	306.15830000000005	246.185	237.7508
20	0.00314848	0.00402223	324.63449999999995	255.069	246.14579999999992
21	0.00402223	0.00513659	340.1774	261.705	252.68400000000003
22	0.00513659	0.0065578	353.63779999999997	265.371	256.7575
23	0.0065578	0.00837038	361.4320000000001	265.878	258.058
24	0.00837038	0.0106821	364.27979999999997	263.904	256.74300000000005
25	0.0106821	0.0136304	362.31540000000007	260.665	254.01740000000004
26	0.0136304	0.0173906	354.2218	257.278	250.67969999999994
27	0.0173906	0.0221862	353.0679	253.996	248.0496
28	0.0221862	0.0283025	358.7279999999999	253.996	246.98000000000005
29	0.0283025	0.0361029	358.7279999999999	258.308	250.85999999999996
30	0.0361029	0.0460515	358.7279999999999	258.308	254.73999999999995
31	0.0460515	inf	358.728	258.308	254.74
