time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.02677e-06	2110420.0	633.073	2802.88
1	7.02677e-06	1.59885e-05	2110420.0	633.073	2802.88
2	1.59885e-05	2.74181e-05	2110420.0	72.3895	2802.88
3	2.74181e-05	4.19951e-05	423475.784	161.962	1712.9183599999997
4	4.19951e-05	6.05862e-05	1992.0899999999997	168.097	77.9759
5	6.05862e-05	8.42968e-05	1904.778	136.392	128.965
6	8.42968e-05	0.000114537	1250.1676	102.945	138.133
7	0.000114537	0.000153104	596.8896000000001	79.4621	129.94459999999998
8	0.000153104	0.000202291	277.1312	69.5547	115.27639999999998
9	0.000202291	0.000265023	153.49820000000003	68.5436	103.62239999999998
10	0.000265023	0.00034503	108.21167999999999	73.5311	100.49480000000001
11	0.00034503	0.000447069	94.36543999999998	82.9203	104.108
12	0.000447069	0.000577207	94.82024000000001	95.8667	112.3794
13	0.000577207	0.000743181	102.39690000000002	111.821	125.25149999999998
14	0.000743181	0.00095486	113.77850000000001	130.086	140.65800000000002
15	0.00095486	0.00122483	130.10160000000002	149.683	155.84580000000003
16	0.00122483	0.00156914	149.9061	169.844	173.2407
17	0.00156914	0.00200827	173.08499999999998	190.263	194.6222
18	0.00200827	0.00256832	202.35870000000006	210.879	213.12879999999998
19	0.00256832	0.00328259	234.70720000000003	231.048	231.43980000000002
20	0.00328259	0.00419355	264.9517	249.253	248.54600000000002
21	0.00419355	0.00535537	292.02139999999997	263.219	262.67319999999995
22	0.00535537	0.00683712	312.6884	270.514	271.5495
23	0.00683712	0.00872691	319.84860000000003	270.161	273.655
24	0.00872691	0.0111371	316.0316	264.057	268.50960000000003
25	0.0111371	0.014211	304.74190000000004	255.797	260.69980000000004
26	0.014211	0.0181313	285.80879999999996	248.165	253.0706
27	0.0181313	0.0231312	269.6360000000001	241.366	246.4505000000001
28	0.0231312	0.029508	262.2180000000001	241.366	243.99400000000003
29	0.029508	0.0376407	251.09100000000007	243.208	243.24009999999996
30	0.0376407	0.048013	251.09100000000007	243.208	242.91699999999994
31	0.048013	inf	251.091	243.208	242.917
