time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.31386e-06	6883.189999999999	94.4983	433.39600000000013
1	7.31386e-06	1.66418e-05	6883.189999999999	94.4983	433.39600000000013
2	1.66418e-05	2.85383e-05	6883.189999999999	125.0	433.39600000000013
3	2.85383e-05	4.37109e-05	2547.4375999999997	197.425	334.2996
4	4.37109e-05	6.30615e-05	663.8280000000001	163.517	185.65499999999997
5	6.30615e-05	8.77409e-05	580.4222000000001	121.769	161.55100000000002
6	8.77409e-05	0.000119216	382.4064000000001	89.2888	141.5678
7	0.000119216	0.000159359	221.0564	68.6143	119.76500000000001
8	0.000159359	0.000210556	143.687	60.2886	102.56167999999998
9	0.000210556	0.000275851	106.38412000000001	59.6039	92.12836000000001
10	0.000275851	0.000359127	95.6312	64.4152	90.54572000000002
11	0.000359127	0.000465335	97.04295999999998	73.6703	95.36508000000002
12	0.000465335	0.00060079	103.9996	86.6094	104.62236000000003
13	0.00060079	0.000773545	115.847	102.707	118.23839999999997
14	0.000773545	0.000993872	130.8916	121.274	134.1674
15	0.000993872	0.00127487	148.3105	141.449	151.5349
16	0.00127487	0.00163325	167.80660000000003	162.508	168.1873
17	0.00163325	0.00209032	189.29490000000004	184.074	190.64959999999994
18	0.00209032	0.00267325	212.6264	205.811	209.83899999999994
19	0.00267325	0.0034167	237.06849999999994	226.736	228.43400000000003
20	0.0034167	0.00436489	264.7348	245.106	245.29450000000006
21	0.00436489	0.00557417	283.9777	258.51	258.57480000000004
22	0.00557417	0.00711647	296.4338	264.631	266.145
23	0.00711647	0.00908346	300.62850000000003	263.101	266.978
24	0.00908346	0.0115921	296.9103	256.297	260.99109999999996
25	0.0115921	0.0147916	288.8258	247.673	252.80160000000004
26	0.0147916	0.0188721	278.9239	239.552	243.66919999999996
27	0.0188721	0.0240763	263.4630000000001	231.242	236.35300000000007
28	0.0240763	0.0307136	256.01370000000003	231.242	233.28300000000002
29	0.0307136	0.0391786	238.63200000000003	225.774	230.46759999999995
30	0.0391786	0.0499746	238.63200000000003	225.774	229.26099999999994
31	0.0499746	inf	238.632	225.774	229.261
