left_time_boundary	im_N1	im_N2	m	M
0.0	23.441658775611955	84457.34787777679	1.0270105422598705e-31	0.0
715.193	23.441658775611955	84457.34787777679	1.0270105422598705e-31	0.0
1627.33	1.0000033950482898	1.000016880349165	1.452324137101622e-09	3.379029721362059e-06
2790.65	1.0407948685139834	1.0407980274983926	5.473961495122424e-07	0.0016263546274439822
4274.31	14020611.205810886	13028968.27665817	0.0009892641639461556	0.9763747341128279
6166.529999999999	12935373.962343339	11953713.530169874	4.54325045039188e-23	0.9763747341128279
8579.82	13723175.296357736	12751237.46053948	1.3394483216032652e-05	0.9782445673404075
11657.7	14786533.043014051	13826507.012985263	1.4726157163893189e-25	0.9782445673404075
15583.099999999999	15832365.634368494	14880250.436221736	2.223785644108245e-16	0.978244567340456
20589.4	16511977.936376909	15543149.315238612	3.166067016961357e-19	0.9782445673404561
26974.399999999998	16875918.25854049	15904778.438140927	1.1408526860365162e-16	0.9782445673404965
35117.6	16865835.140151866	15889903.390317705	3.166067016961357e-19	0.9782445673404967
45503.2	16855422.79449486	15876202.159615656	3.166067016961357e-19	0.9782445673404968
58748.8	16855129.751076095	15874437.233061798	4.1561904003791085e-25	0.9782445673404968
75641.8	16856134.755614154	15875749.343806887	6.856431192958058e-23	0.9782445673404968
97186.79999999999	15974894.793360986	15006355.47264331	1.4284803593032808e-21	0.9782445673404968
124665.0	14406958.344269242	13428342.361352116	1.6061862867981299e-21	0.9782445673404968
159709.0	12341902.615698397	11371484.796324158	1.8703558884968395e-21	0.9782445673404968
204404.0	9999212.235051062	9032018.691751411	2.5496706021698133e-21	0.9782445673404968
261406.0	6918514.937690201	5953672.646724215	2.8103538690834853e-21	0.9782445673404968
334106.0	3071164.3489186815	2066129.5968294838	7.2731728617608e-06	0.9943529071401717
426825.0	3700371.9469919684	2796143.6655766633	2.2584275162630935e-23	0.9943529071401717
545076.0	5676689.433377906	4817146.762368809	2.3313375529928025e-35	0.9943529071401717
695890.0	15.784879907647952	15.783696249592806	8.341082640643278e-06	0.9997718130902765
888235.0	2.034287744452138	2.0342822105679996	2.4263047060331904e-06	0.9999306096926173
1133550.0	2565503.606016497	2560138.1172155817	4.965949086547043e-07	0.9999491429971703
1446410.0	2447759.6834679726	2442813.215503419	2.4109918260901185e-19	0.9999491429971704
1845430.0	2378994.849108487	2373997.2848098925	1.600261330860816e-20	0.9999491429971704
2354320.0	2378994.849108487	2373997.2848098925	1.600261330860816e-20	0.9999491429971704
3003360.0	2736429.2034166004	2736438.715486335	3.816774531180227e-21	0.9999491429971704
3831110.0	2736429.2034166004	2736438.715486335	3.816774531180227e-21	0.9999491429971704
4886820.0	2736429.2034166004	2736438.715486335	3.816774531180227e-21	0.9999491429971704
