time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.51932e-06	2896290.0	592.699	1212.2
1	7.51932e-06	1.71093e-05	2896290.0	592.699	1212.2
2	1.71093e-05	2.934e-05	2896290.0	39.4984	1212.2
3	2.934e-05	4.49388e-05	1932.6500000000005	63.9512	864.9185300000001
4	4.49388e-05	6.4833e-05	3274.6130000000003	69.1192	54.59510000000001
5	6.4833e-05	9.02056e-05	2412.0739999999996	57.8365	76.57589
6	9.02056e-05	0.000122565	975.9830000000003	45.4653	72.75264000000001
7	0.000122565	0.000163836	354.85549999999995	42.4959	66.49799999999999
8	0.000163836	0.000216471	162.6055	46.6957	64.23392000000001
9	0.000216471	0.0002836	95.40795000000001	55.9984	69.7479
10	0.0002836	0.000369216	71.30825	69.106	79.6129
11	0.000369216	0.000478407	66.27902	84.6204	91.51740000000001
12	0.000478407	0.000617667	72.63805	101.741	106.2742
13	0.000617667	0.000795275	84.25480999999998	119.994	120.97749999999998
14	0.000795275	0.00102179	100.78881999999997	138.714	137.95260000000002
15	0.00102179	0.00131068	120.35340000000004	157.313	155.0365
16	0.00131068	0.00167913	145.18540000000002	175.499	171.72520000000003
17	0.00167913	0.00214904	173.92030000000003	193.135	187.7752
18	0.00214904	0.00274835	203.62820000000002	209.998	204.2892
19	0.00274835	0.00351268	236.02550000000002	225.423	217.98899999999998
20	0.00351268	0.0044875	268.7354	238.098	229.49699999999999
21	0.0044875	0.00573076	297.5835	246.483	237.8018
22	0.00573076	0.00731638	317.8696	249.655	242.14999999999998
23	0.00731638	0.00933863	326.8088	248.048	241.71609999999995
24	0.00933863	0.0119178	321.49539999999996	243.421	238.2398
25	0.0119178	0.0152071	306.341	237.813	233.3304
26	0.0152071	0.0194023	281.5005	232.437	227.14679999999998
27	0.0194023	0.0247526	266.26	225.304	220.96180000000004
28	0.0247526	0.0315764	218.31209999999993	225.304	215.548
29	0.0315764	0.0402792	197.76299999999995	218.209	213.78050000000002
30	0.0402792	0.0513785	197.76299999999995	218.209	212.013
31	0.0513785	inf	197.763	218.209	212.013
