left_time_boundary	im_N1	im_N2	m	M
0.0	27.20814357020307	36254.69086516143	8.167635706349063e-33	0.0
727.3109999999999	27.20814357020307	36254.69086516143	8.167635706349063e-33	0.0
1654.9	1.00047047014354	1.0005537858362668	1.9888393883008743e-07	0.00047046063098388213
2837.93	110087.01235199036	110560.3298814023	7.606612624829442e-05	0.20547252642511726
4346.7300000000005	126322.5146126817	127313.42088045394	3.351407102567737e-06	0.21565460846463835
6271.009999999999	295594.6899448669	298503.59594365384	5.1034213836006796e-05	0.3894530590547006
8725.19	853436.1678298687	860150.9690637802	0.0002613579547389067	0.8811040006300951
11855.199999999999	904618.0321084285	907767.9561061817	6.000468735674073e-05	0.9263603404493088
15847.1	820656.6975959048	820224.9700369014	3.9428048972688095e-25	0.9263603404493088
20938.3	698086.099760208	693974.766505085	2.0685913159677225e-17	0.9263603404493287
27431.4	578933.6456751613	573955.0634591914	4.710986589582349e-28	0.9263603404493287
35712.6	477136.7483851453	476880.65099544777	2.545527778094985e-25	0.9263603404493287
46274.2	401840.27624937694	401625.7327209447	4.710986589582349e-28	0.9263603404493287
59744.2	342129.5255916792	341682.47306509165	7.707867131439662e-36	0.9263603404493287
76923.40000000001	293422.2919187736	292716.4289560594	2.132974596388506e-35	0.9263603404493287
98833.4	252112.29165700363	250954.62855680374	4.30617207313039e-35	0.9263603404493287
126777.0	226337.2784246537	225587.87992040257	2.728504385693848e-06	0.9393750299885012
162415.0	225900.42461769882	225089.7523604795	6.8211567558471676e-06	0.9673894315679484
207867.0	220732.2480699481	220003.8775365989	7.248200067123978e-06	0.9859262818382907
265835.0	210177.14263337382	208799.84189630562	6.59019697456827e-06	0.9946885259647015
339766.0	204682.4636014276	202424.14247363855	5.945818944494091e-06	0.998269159971479
434056.0	172835.11314415061	172399.43798703878	2.508664649322931e-06	0.9990532801689659
554311.0	138586.8678597814	134823.56362880536	1.4733737002188278e-06	0.9993975163357928
707681.0	2.1540119780147045	2.1540290522574432	1.8367099427261247e-06	0.9997063088802994
903284.0	2433654.800317836	2348102.1436202675	4.2037245125237654e-06	0.999963941020284
1152750.0	2938336.1562475907	2867225.4903551065	3.4784154152034987e-25	0.999963941020284
1470920.0	947946.6119873343	921209.3034468862	5.582247249313624e-07	0.9999770771499914
1876690.0	201622.1452949556	201695.10348175527	4.8478655476311295e-08	0.9999781989772796
2394210.0	201622.28153723475	201695.2397733345	4.8478655476311295e-08	0.9999795504240051
3054240.0	178313.67106575402	178371.63838600277	3.685739611629788e-10	0.9999795631093658
3896020.0	178313.6725071894	178371.6398279067	3.685739611629788e-10	0.9999795792766133
4969610.0	178313.6924067803	178371.65973396672	3.685739611629788e-10	0.9999798024719238
