time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.32233e-06	4038.110000000001	29.9248	130.639
1	7.32233e-06	1.6661e-05	4038.110000000001	29.9248	130.639
2	1.6661e-05	2.85714e-05	4038.110000000001	77.0991	130.639
3	2.85714e-05	4.37615e-05	1781.782	104.468	137.0149
4	4.37615e-05	6.31346e-05	934.0895000000002	97.4923	151.892
5	6.31346e-05	8.78424e-05	535.7870000000001	82.0618	129.22460000000004
6	8.78424e-05	0.000119354	322.56290000000007	68.9752	106.79729999999998
7	0.000119354	0.000159544	214.391	64.0313	91.18294999999998
8	0.000159544	0.0002108	160.81260000000006	66.7552	83.53182
9	0.0002108	0.000276171	137.7702	74.809	85.01736
10	0.000276171	0.000359543	130.5585	86.4621	92.37038000000001
11	0.000359543	0.000465874	133.2033	100.486	102.86368
12	0.000465874	0.000601485	142.2302	116.097	116.61349999999997
13	0.000601485	0.000774441	154.8005	132.703	130.376
14	0.000774441	0.000995023	169.23019999999997	149.668	146.1922
15	0.000995023	0.00127635	184.70959999999997	166.492	162.09429999999998
16	0.00127635	0.00163514	200.9662	182.895	177.70960000000002
17	0.00163514	0.00209274	217.92209999999994	198.806	192.90249999999995
18	0.00209274	0.00267635	237.1259	214.127	208.76060000000007
19	0.00267635	0.00342066	254.8018	228.301	222.12220000000002
20	0.00342066	0.00436994	271.2174	240.16	233.53530000000003
21	0.00436994	0.00558063	285.6345	248.31	242.539
22	0.00558063	0.00712471	294.1566	251.863	246.78880000000004
23	0.00712471	0.00909398	297.6928	251.131	247.16479999999993
24	0.00909398	0.0116055	297.06860000000006	247.656	244.72559999999993
25	0.0116055	0.0148087	293.5504	243.33	241.01230000000004
26	0.0148087	0.018894	288.39759999999995	239.398	236.6234
27	0.018894	0.0241042	282.82000000000005	234.93	233.03060000000002
28	0.0241042	0.0307491	267.71680000000003	234.93	230.309
29	0.0307491	0.0392239	245.06200000000004	223.79	228.9416
30	0.0392239	0.0500325	245.06200000000004	223.79	228.03
31	0.0500325	inf	245.062	223.79	228.03
