time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.45376e-06	2078970.0	1405.13	3676.2100000000005
1	7.45376e-06	1.69601e-05	2078970.0	1405.13	3676.2100000000005
2	1.69601e-05	2.90842e-05	2078970.0	40.201	3676.2100000000005
3	2.90842e-05	4.45469e-05	832947.0839999998	66.4159	2587.2573100000004
4	4.45469e-05	6.42677e-05	1926.608	76.7968	46.36769999999999
5	6.42677e-05	8.94191e-05	1136.6999999999998	78.1753	60.774450000000016
6	8.94191e-05	0.000121496	445.15499999999986	76.2716	69.51779000000002
7	0.000121496	0.000162407	227.11019999999994	76.3861	75.87095
8	0.000162407	0.000214583	129.93979999999996	81.0993	81.76279999999998
9	0.000214583	0.000281128	100.68923999999997	89.6499	89.17122
10	0.000281128	0.000365996	91.04239999999999	100.992	98.81617999999999
11	0.000365996	0.000474236	93.90122999999998	114.32	110.3774
12	0.000474236	0.000612281	102.98899999999998	128.896	124.493
13	0.000612281	0.000788341	118.2964	144.073	137.89000000000001
14	0.000788341	0.00101288	134.8246	159.342	152.7246
15	0.00101288	0.00129926	152.8003	174.346	167.31910000000002
16	0.00129926	0.00166449	171.9288	188.81	181.46
17	0.00166449	0.0021303	192.06000000000003	202.596	194.99880000000002
18	0.0021303	0.00272438	212.88119999999995	215.48	208.70170000000005
19	0.00272438	0.00348206	233.4245	226.843	219.80620000000002
20	0.00348206	0.00444837	251.91500000000002	235.799	228.94240000000005
21	0.00444837	0.00568079	266.2439	241.501	235.3866
22	0.00568079	0.00725258	275.14959999999996	243.561	238.80899999999997
23	0.00725258	0.0092572	276.1087	242.481	238.8268
24	0.0092572	0.0118138	272.8682	239.578	236.723
25	0.0118138	0.0150745	267.6775	236.212	233.62019999999995
26	0.0150745	0.0192331	261.80530000000005	233.194	229.8624
27	0.0192331	0.0245368	258.00659999999993	230.6	227.1763
28	0.0245368	0.031301	257.41099999999994	230.6	225.805
29	0.031301	0.0399279	278.84999999999997	232.189	226.96299999999997
30	0.0399279	0.0509305	278.84999999999997	232.189	228.12099999999998
31	0.0509305	inf	278.85	232.189	228.121
