time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.87484e-06	1849.4599999999996	26.5425	157.379
1	6.87484e-06	1.56428e-05	1849.4599999999996	26.5425	157.379
2	1.56428e-05	2.68253e-05	1849.4599999999996	102.419	157.379
3	2.68253e-05	4.10871e-05	1158.8108	159.513	228.66540000000003
4	4.10871e-05	5.92762e-05	652.8090000000001	153.802	335.5950000000001
5	5.92762e-05	8.24741e-05	470.5329999999999	134.561	240.20670000000004
6	8.24741e-05	0.00011206	317.80899999999997	114.095	185.62490000000005
7	0.00011206	0.000149793	222.78700000000006	95.9117	144.70040000000003
8	0.000149793	0.000197917	164.59940000000003	87.5296	119.94800000000004
9	0.000197917	0.000259293	129.0672	87.3709	106.15150000000003
10	0.000259293	0.00033757	114.44180000000003	92.4729	102.8995
11	0.00033757	0.000437403	112.62199999999999	101.453	106.7985
12	0.000437403	0.000564727	118.8401	113.641	115.48099999999997
13	0.000564727	0.000727112	129.08169999999998	128.451	128.5562
14	0.000727112	0.000934214	144.55250000000004	145.126	143.8229
15	0.000934214	0.00119835	160.7532	162.865	158.76940000000002
16	0.00119835	0.00153521	178.51900000000006	181.02	175.81760000000006
17	0.00153521	0.00196484	197.7132	199.307	193.37340000000006
18	0.00196484	0.00251278	220.09739999999996	217.823	214.5432
19	0.00251278	0.00321161	241.2556	236.12	231.99570000000006
20	0.00321161	0.00410288	261.421	252.667	247.72260000000003
21	0.00410288	0.00523958	278.23599999999993	265.178	260.057
22	0.00523958	0.00668929	289.84490000000005	271.686	267.49240000000003
23	0.00668929	0.00853822	293.1827	271.876	269.57930000000005
24	0.00853822	0.0108963	290.6822	267.514	267.1535
25	0.0108963	0.0139037	285.103	261.419	262.2858
26	0.0139037	0.0177393	278.187	255.769	257.97499999999997
27	0.0177393	0.0226311	264.03700000000003	248.934	254.97939999999997
28	0.0226311	0.02887	259.111	248.934	254.254
29	0.02887	0.0368268	149.02800000000002	214.782	259.0792
30	0.0368268	0.0469748	149.02800000000002	214.782	262.296
31	0.0469748	inf	149.028	214.782	262.296
