time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.18362e-06	1578.4799999999998	10.4542	2070.76
1	5.18362e-06	1.17947e-05	1578.4799999999998	10.4542	2070.76
2	1.17947e-05	2.02262e-05	1578.4799999999998	552.201	3209.898
3	2.02262e-05	3.09796e-05	1514.0579999999998	1295.21	7766.450000000001
4	3.09796e-05	4.46942e-05	1256.3699999999997	1439.92	5180.119999999998
5	4.46942e-05	6.21853e-05	807.5824999999999	1027.78	3168.116000000001
6	6.21853e-05	8.44931e-05	471.1339999999999	625.67	1773.5700000000002
7	8.44931e-05	0.000112944	282.7232	372.916	1014.8280000000002
8	0.000112944	0.000149229	167.3552	234.211	618.8902
9	0.000149229	0.000195507	117.25090999999998	164.947	415.50909999999993
10	0.000195507	0.000254527	97.56636999999999	131.261	294.6512000000001
11	0.000254527	0.000329801	90.34952	118.078	244.16580000000002
12	0.000329801	0.000425803	92.03932000000002	118.618	222.16179999999997
13	0.000425803	0.000548241	101.04889999999999	128.14	216.67180000000005
14	0.000548241	0.000704396	113.85100000000001	143.321	220.87399999999997
15	0.000704396	0.000903551	131.584	162.087	231.48420000000002
16	0.000903551	0.00115755	151.84649999999996	183.425	247.43580000000003
17	0.00115755	0.00148149	173.85800000000003	206.813	268.32140000000004
18	0.00148149	0.00189464	197.06199999999995	231.698	293.6977
19	0.00189464	0.00242155	220.93720000000002	257.338	325.88040000000007
20	0.00242155	0.00309356	244.7104	282.511	361.13159999999993
21	0.00309356	0.00395063	270.6858	305.202	393.27019999999993
22	0.00395063	0.00504371	288.7749	322.751	421.3574999999999
23	0.00504371	0.0064378	301.2064	332.956	440.9368
24	0.0064378	0.00821578	306.96049999999997	335.462	447.73900000000003
25	0.00821578	0.0104834	306.3198	331.669	435.7663
26	0.0104834	0.0133754	300.97520000000003	323.216	373.485
27	0.0133754	0.0170638	292.82109999999994	305.237	305.66220000000004
28	0.0170638	0.0217679	279.342	305.237	147.409
29	0.0217679	0.0277674	276.0018	257.167	147.409
30	0.0277674	0.0354189	268.20799999999997	257.167	147.409
31	0.0354189	inf	268.208	257.167	147.409
