time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.33098e-06	1160.1	14.4123	2269.72
1	5.33098e-06	1.213e-05	1160.1	14.4123	2269.72
2	1.213e-05	2.08012e-05	1160.1	593.856	3356.5159999999996
3	2.08012e-05	3.18603e-05	1162.971	1397.79	7703.7
4	3.18603e-05	4.59648e-05	1188.81	1430.58	4786.39
5	4.59648e-05	6.39532e-05	738.8954999999999	978.667	2886.256
6	6.39532e-05	8.68952e-05	425.21380000000005	569.655	1617.8729999999998
7	8.68952e-05	0.000116155	223.0572	325.665	927.3745
8	0.000116155	0.000153472	136.00760000000002	203.285	561.7595000000001
9	0.000153472	0.000201065	102.35403000000001	145.344	373.41179999999997
10	0.000201065	0.000261763	90.29430000000004	121.049	265.2684
11	0.000261763	0.000339177	88.18593	115.24	223.52339999999998
12	0.000339177	0.000437908	93.58862000000002	120.403	208.14799999999994
13	0.000437908	0.000563827	104.83820000000001	132.253	206.75960000000003
14	0.000563827	0.000724421	119.8529	148.237	214.48249999999996
15	0.000724421	0.000929238	135.9361	167.005	227.76379999999995
16	0.000929238	0.00119046	155.8254	187.977	245.39629999999994
17	0.00119046	0.00152361	177.35399999999998	210.872	267.08559999999994
18	0.00152361	0.0019485	199.87980000000005	235.163	292.6671
19	0.0019485	0.00249039	222.76560000000003	260.02	324.59680000000003
20	0.00249039	0.00318151	245.2082	284.184	359.27979999999997
21	0.00318151	0.00406294	267.55249999999995	305.639	390.6901999999999
22	0.00406294	0.0051871	285.5968	321.706	417.7819999999999
23	0.0051871	0.00662082	295.99389999999994	330.3	436.41020000000003
24	0.00662082	0.00844935	299.9146	331.481	443.80390000000006
25	0.00844935	0.0107814	298.108	327.318	437.3896
26	0.0107814	0.0137556	293.1719	320.268	402.72499999999997
27	0.0137556	0.0175489	287.01020000000005	309.212	385.9574000000001
28	0.0175489	0.0223867	279.93410000000006	309.212	346.8330000000001
29	0.0223867	0.0285568	276.87700000000007	297.102	346.8330000000001
30	0.0285568	0.0364259	267.28100000000006	297.102	346.8330000000001
31	0.0364259	inf	267.281	297.102	346.833
