time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.29408e-06	1152.3800000000003	12.3387	2316.6
1	5.29408e-06	1.2046e-05	1152.3800000000003	12.3387	2316.6
2	1.2046e-05	2.06572e-05	1152.3800000000003	527.204	3940.6890000000003
3	2.06572e-05	3.16398e-05	1130.0298000000003	1201.11	7452.6990000000005
4	3.16398e-05	4.56466e-05	928.8779999999998	1277.16	4954.920000000001
5	4.56466e-05	6.35105e-05	596.1617	879.441	2802.6900000000005
6	6.35105e-05	8.62936e-05	365.66940000000005	516.222	1706.8500000000001
7	8.62936e-05	0.000115351	214.56140000000002	303.042	988.4862999999999
8	0.000115351	0.000152409	134.1449	195.661	606.1035
9	0.000152409	0.000199673	102.58172999999998	144.842	378.1667999999999
10	0.000199673	0.000259951	92.4633	122.154	287.2018
11	0.000259951	0.000336829	89.46425000000002	115.598	239.07739999999998
12	0.000336829	0.000434877	93.53118999999998	119.683	219.69809999999995
13	0.000434877	0.000559924	104.94720000000001	131.1	216.64920000000004
14	0.000559924	0.000719406	119.56879999999998	147.42	223.11199999999997
15	0.000719406	0.000922805	138.61759999999998	167.026	235.89460000000003
16	0.000922805	0.00118222	159.28039999999996	188.944	253.70700000000005
17	0.00118222	0.00151306	180.8	212.546	275.81699999999995
18	0.00151306	0.00193501	202.79599999999996	237.213	306.6651
19	0.00193501	0.00247315	224.8838	262.122	336.23100000000005
20	0.00247315	0.00315949	246.40399999999994	286.043	367.7082
21	0.00315949	0.00403482	267.7903	307.14	401.74050000000005
22	0.00403482	0.00515119	285.1868	323.037	428.68059999999997
23	0.00515119	0.00657499	295.44270000000006	331.722	446.9407
24	0.00657499	0.00839086	299.543	333.075	453.1815999999999
25	0.00839086	0.0107068	297.959	329.009	441.97600000000006
26	0.0107068	0.0136604	292.94270000000006	322.0	409.9790000000001
27	0.0136604	0.0174274	286.09880000000004	311.269	404.24990000000014
28	0.0174274	0.0222318	276.0248	311.269	390.88200000000006
29	0.0222318	0.0283591	274.1972	307.141	390.88200000000006
30	0.0283591	0.0361737	270.78200000000004	307.141	390.88200000000006
31	0.0361737	inf	270.782	307.141	390.882
