time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.08261e-06	1418.2099999999998	4.71977	1869.8399999999995
1	5.08261e-06	1.15648e-05	1418.2099999999998	4.71977	1869.8399999999995
2	1.15648e-05	1.98321e-05	1418.2099999999998	362.124	2962.0019999999995
3	1.98321e-05	3.03759e-05	1438.955	1243.98	7330.649999999998
4	3.03759e-05	4.38233e-05	1625.66	1765.43	5332.01
5	4.38233e-05	6.09736e-05	1037.4171	1417.85	3551.2970000000005
6	6.09736e-05	8.28467e-05	621.1398000000002	852.635	2138.4759999999997
7	8.28467e-05	0.000110743	339.39020000000005	470.908	1266.4519999999998
8	0.000110743	0.000146321	190.39530000000002	275.575	766.6459000000001
9	0.000146321	0.000191697	124.4912	184.707	492.7719999999999
10	0.000191697	0.000249568	100.41242	143.947	325.8963
11	0.000249568	0.000323375	93.04985000000002	127.963	255.889
12	0.000323375	0.000417506	95.03253000000001	126.498	224.16890000000006
13	0.000417506	0.000537559	103.853	134.25	213.8476
14	0.000537559	0.00069067	117.44529999999997	147.857	215.8605
15	0.00069067	0.000885945	134.6784	165.389	225.64400000000003
16	0.000885945	0.00113499	154.382	185.848	241.26370000000006
17	0.00113499	0.00145262	175.7614	208.706	261.94579999999996
18	0.00145262	0.00185772	198.3978	233.458	287.23740000000004
19	0.00185772	0.00237437	221.87500000000003	259.335	319.5539
20	0.00237437	0.00303329	245.41159999999994	285.042	355.2506
21	0.00303329	0.00387365	269.45630000000006	308.455	388.03799999999995
22	0.00387365	0.00494544	287.81919999999997	326.622	416.7659999999999
23	0.00494544	0.00631236	301.3616	336.858	436.6950000000001
24	0.00631236	0.00805569	306.8815	338.797	444.2558000000001
25	0.00805569	0.0102791	306.26460000000003	334.412	435.8395999999999
26	0.0102791	0.0131148	301.1556	325.95	391.78800000000007
27	0.0131148	0.0167313	293.37300000000005	310.008	356.52359999999993
28	0.0167313	0.0213437	280.4229	310.008	274.24
29	0.0213437	0.0272263	276.42719999999997	284.961	274.24
30	0.0272263	0.0347288	265.52799999999996	284.961	274.24
31	0.0347288	inf	265.528	284.961	274.24
