time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.57893e-06	1314.6299999999999	1.69639	1861.73
1	5.57893e-06	1.26941e-05	1314.6299999999999	1.69639	1861.73
2	1.26941e-05	2.17687e-05	1314.6299999999999	444.245	4199.21
3	2.17687e-05	3.33421e-05	1314.6299999999999	1659.29	7306.24
4	3.33421e-05	4.81026e-05	957.9859999999998	1768.93	5279.914
5	4.81026e-05	6.69277e-05	568.1755999999999	1028.27	3411.437
6	6.69277e-05	9.09367e-05	253.2607	478.326	1968.754
7	9.09367e-05	0.000121557	119.73750000000001	231.165	1053.847
8	0.000121557	0.00016061	73.896	134.987	612.0845999999998
9	0.00016061	0.000210416	59.372800000000005	97.9435	376.3238
10	0.000210416	0.000273938	57.89616999999999	86.0012	266.4806
11	0.000273938	0.000354952	62.73061000000001	87.1169	218.03399999999996
12	0.000354952	0.000458275	72.25764999999998	96.5746	200.78259999999995
13	0.000458275	0.000590051	87.92876	111.515	200.20360000000002
14	0.000590051	0.000758114	104.0806	130.256	209.03100000000006
15	0.000758114	0.000972457	124.40400000000001	151.882	224.0003
16	0.000972457	0.00124582	146.3138	175.692	245.85909999999996
17	0.00124582	0.00159447	169.07559999999995	201.006	270.16659999999996
18	0.00159447	0.00203912	192.2285	227.109	298.12510000000003
19	0.00203912	0.00260622	215.28060000000005	253.15	332.59049999999996
20	0.00260622	0.00332948	237.44879999999998	277.881	367.04220000000004
21	0.00332948	0.00425191	257.469	299.316	402.14039999999994
22	0.00425191	0.00542836	274.4502	314.877	433.54979999999995
23	0.00542836	0.00692876	284.56	322.767	456.43890000000005
24	0.00692876	0.00884233	286.9102	323.454	463.49499999999995
25	0.00884233	0.0112828	283.897	319.181	449.36650000000003
26	0.0112828	0.0143954	278.2118	312.283	426.6480000000001
27	0.0143954	0.0183651	271.09180000000003	300.652	356.6771999999999
28	0.0183651	0.023428	261.13699999999994	300.652	310.0299999999999
29	0.023428	0.029885	256.4459	276.56	310.0299999999999
30	0.029885	0.03812	232.037	276.56	310.0299999999999
31	0.03812	inf	232.037	276.56	310.03
