left_time_boundary	im_N1	im_N2	m	M
0.0	31586.964165544734	24321.329882742913	5.516061418229445e-06	0.005702312999261716
518.3620000000001	31813.900264366002	24496.06613447031	5.516061418229445e-06	0.012927767091381659
1179.47	32169.327672056737	15741.629329925754	0.0001620351513914873	0.2489266285941345
2022.62	36425.95865623802	6048.9693855502155	4.371580343540598e-05	0.31632364452388617
3097.9599999999996	47739.88631293755	8722.537536322587	9.336938907007399e-05	0.47079288526703034
4469.42	75036.27476637956	13973.052491407008	2.9327473010639106e-05	0.5223940959895411
6218.53	126345.88297269578	24854.32606025003	1.3459062029923259e-05	0.5502294737457376
8449.31	207700.39339909286	44260.992617998054	1.4720765758537243e-05	0.5863692348971704
11294.4	320581.36887650494	73783.97214702933	2.444209903793159e-22	0.5863692348971704
14922.899999999998	412287.7062113314	112840.8304438396	3.045026251718334e-33	0.5863692348971704
19550.7	451178.4895094797	162836.00212194346	3.994728739195794e-33	0.5863692348971704
25452.7	466992.55181815266	197894.20293609833	3.874534892443871e-32	0.5863692348971704
32980.1	472821.16196412477	236462.9948752177	1.6410686067618247e-05	0.6981645602517929
42580.299999999996	431401.7093103707	244675.07981522864	6.901112657951006e-06	0.7450951645875015
54824.1	382277.17913140124	240496.225092365	6.229052715726213e-06	0.7901588668358037
70439.6	328332.0146327118	231067.07259951386	5.987384052351396e-06	0.8346826034643743
90355.1	279974.7351228329	222844.93582456105	6.943939178576732e-06	0.8838228106575118
115755.0	240691.80484180193	215320.6561029074	8.462209273892398e-06	0.932854164339335
148149.0	208911.56418100063	200314.2797235149	7.988319621172918e-06	0.965298182771781
189464.0	182158.86336032202	180106.73566507877	7.3396307873046566e-06	0.9839881818550521
242155.0	159603.63403885483	159370.76381784063	6.784831607034752e-06	0.9935670569088608
309356.0	140160.9839623762	139900.5365716134	6.244130944846504e-06	0.9977941769948758
395063.0	124592.70073345541	124256.28821170318	5.58043870038597e-06	0.9993487570443993
504371.0	110534.70056604923	110418.56806249268	4.791205741766322e-06	0.9998287698815491
643780.0	100785.48448558753	101137.3967249701	4.20480085083838e-06	0.9999616099615564
821578.0	107287.88528852134	107424.56150014896	3.696627974165885e-06	0.9999928200781036
1048340.0	143502.3054253929	145449.83970864344	2.2647362776453733e-06	0.9999980625647893
1337540.0	167288.93826284108	167805.09189892295	2.982752815550327e-07	0.9999984452211259
1706380.0	167288.97008411062	167805.1238183739	2.982752815550327e-07	0.9999988256556616
2176790.0	193152.14048703737	193477.33510857355	1.0270105422598705e-31	0.9999988256556616
2776740.0	193152.14048703737	193477.33510857355	1.0270105422598705e-31	0.9999988256556616
3541890.0000000005	193152.14048703737	193477.33510857355	1.0270105422598705e-31	0.9999988256556616
