time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.08532e-06	65.96200000000002	78.2395	132.29699999999997
1	6.08532e-06	1.38464e-05	65.96200000000002	78.2395	132.29699999999997
2	1.38464e-05	2.37446e-05	65.96200000000002	364.685	132.29699999999997
3	2.37446e-05	3.63686e-05	84.71890000000002	254.466	144.85619999999997
4	3.63686e-05	5.24688e-05	253.53100000000006	208.33	195.093
5	5.24688e-05	7.30026e-05	190.39519999999996	179.188	156.27059999999997
6	7.30026e-05	9.91909e-05	137.82548	138.684	124.40640000000002
7	9.91909e-05	0.000132591	94.52128	102.305	99.90371999999998
8	0.000132591	0.000175188	73.30973	82.062	81.38369999999999
9	0.000175188	0.000229515	63.48102000000001	73.3322	71.62756
10	0.000229515	0.000298803	61.19610000000001	72.8686	71.59379
11	0.000298803	0.000387171	67.39571	80.1066	77.65219
12	0.000387171	0.000499872	78.11212	93.6845	89.87986000000001
13	0.000499872	0.000643609	94.20016	112.158	105.06789999999998
14	0.000643609	0.000826927	113.6857	134.445	125.4255
15	0.000826927	0.00106073	133.4947	159.245	148.48940000000005
16	0.00106073	0.00135891	156.80640000000002	185.509	173.32150000000001
17	0.00135891	0.0017392	181.0015	212.566	199.19559999999998
18	0.0017392	0.00222421	205.48940000000005	239.673	225.41199999999998
19	0.00222421	0.00284279	229.46810000000005	265.584	253.16870000000003
20	0.00284279	0.0036317	251.66319999999996	288.285	275.9836
21	0.0036317	0.00463786	271.236	305.051	293.8398
22	0.00463786	0.00592108	283.4248	313.412	304.26480000000004
23	0.00592108	0.00755767	286.2038	312.959	305.988
24	0.00755767	0.00964494	282.2124	306.026	300.3049
25	0.00964494	0.012307	273.18479999999994	296.04	290.9118
26	0.012307	0.0157021	263.4347	285.447	280.6412
27	0.0157021	0.0200321	253.75700000000003	271.227	268.8639999999999
28	0.0200321	0.0255545	243.46579999999997	271.227	261.4599999999999
29	0.0255545	0.0325976	239.9322	253.436	261.9488
30	0.0325976	0.0415802	229.597	253.436	262.682
31	0.0415802	inf	229.597	253.436	262.682
