time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.93011e-06	69.2414	102.095	194.36299999999997
1	5.93011e-06	1.34932e-05	69.2414	102.095	194.36299999999997
2	1.34932e-05	2.3139e-05	69.2414	301.943	194.36299999999997
3	2.3139e-05	3.5441e-05	96.65276	295.749	261.8462
4	3.5441e-05	5.11306e-05	343.3550000000001	277.852	419.307
5	5.11306e-05	7.11407e-05	271.2592	229.301	216.33720000000002
6	7.11407e-05	9.6661e-05	186.2125	175.056	150.33960000000002
7	9.6661e-05	0.000129209	121.01163999999999	126.929	106.19890000000002
8	0.000129209	0.00017072	92.27994	97.6449	85.75732000000002
9	0.00017072	0.000223662	79.69939999999998	83.1581	76.46128
10	0.000223662	0.000291182	72.47056	78.8241	73.60117000000001
11	0.000291182	0.000377296	74.41408	83.5535	77.70105999999998
12	0.000377296	0.000487123	82.70492	95.4908	87.55261999999999
13	0.000487123	0.000627194	97.10322	112.652	103.52565000000001
14	0.000627194	0.000805836	113.5383	134.053	121.69400000000002
15	0.000805836	0.00103367	134.44819999999999	158.436	144.8046
16	0.00103367	0.00132425	157.4275	184.615	170.1161
17	0.00132425	0.00169484	181.87259999999998	211.845	196.70119999999994
18	0.00169484	0.00216748	207.24289999999996	239.56	223.8992
19	0.00216748	0.00277028	232.7636	266.789	253.38339999999997
20	0.00277028	0.00353907	257.1872	291.682	280.69689999999997
21	0.00353907	0.00451957	281.2628	311.335	301.17459999999994
22	0.00451957	0.00577006	294.4556	322.475	314.1415
23	0.00577006	0.00736491	299.146	323.664	317.7838
24	0.00736491	0.00939894	296.054	316.863	312.99670000000003
25	0.00939894	0.0119931	287.6429999999999	305.712	302.81719999999996
26	0.0119931	0.0153016	275.433	292.965	289.13939999999997
27	0.0153016	0.0195212	263.5599	274.124	273.59680000000003
28	0.0195212	0.0249027	249.80600000000007	274.124	258.836
29	0.0249027	0.0317662	245.50760000000002	224.916	226.01950000000002
30	0.0317662	0.0405196	235.47799999999998	224.916	193.203
31	0.0405196	inf	235.478	224.916	193.203
