time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.6813e-06	55.20589999999999	38.062	213.331
1	5.6813e-06	1.29271e-05	55.20589999999999	38.062	213.331
2	1.29271e-05	2.21681e-05	55.20589999999999	379.68	213.331
3	2.21681e-05	3.3954e-05	124.49552	338.644	246.4825
4	3.3954e-05	4.89853e-05	401.65399999999994	261.453	323.836
5	4.89853e-05	6.81558e-05	339.7668000000001	217.648	233.2328
6	6.81558e-05	9.26054e-05	249.57850000000002	190.021	173.02320000000003
7	9.26054e-05	0.000123788	158.07369999999997	153.327	129.60500000000002
8	0.000123788	0.000163557	114.17046	121.402	105.10708000000002
9	0.000163557	0.000214277	92.57502000000001	102.075	93.91426000000003
10	0.000214277	0.000278965	81.46366	92.3473	88.63166000000001
11	0.000278965	0.000361465	80.96397999999999	92.8685	89.11438000000001
12	0.000361465	0.000466685	89.11777999999997	102.384	98.52122000000001
13	0.000466685	0.000600878	101.81278999999999	118.388	112.86059999999999
14	0.000600878	0.000772025	119.67980000000001	139.101	132.4015
15	0.000772025	0.000990302	139.87599999999998	162.784	154.2218
16	0.000990302	0.00126869	161.658	188.114	177.4601
17	0.00126869	0.00162373	184.88420000000002	214.412	201.80559999999997
18	0.00162373	0.00207654	209.32159999999996	241.259	227.07630000000003
19	0.00207654	0.00265405	234.39440000000008	268.016	255.12349999999998
20	0.00265405	0.00339058	261.25300000000004	293.251	279.9148
21	0.00339058	0.00432994	283.4004	314.37	303.1644
22	0.00432994	0.00552796	300.3095	328.043	317.821
23	0.00552796	0.0070559	309.7245	332.144	323.5562
24	0.0070559	0.00900459	309.7816	327.717	320.49030000000005
25	0.00900459	0.0114899	303.71379999999994	318.119	311.08759999999995
26	0.0114899	0.0146596	294.2772	305.887	296.48519999999996
27	0.0146596	0.0187021	281.5599000000001	284.761	277.5762
28	0.0187021	0.0238578	266.138	284.761	259.14899999999994
29	0.0238578	0.0304333	258.0971	253.029	250.80800000000002
30	0.0304333	0.0388195	239.33500000000006	253.029	242.467
31	0.0388195	inf	239.335	253.029	242.467
