left_time_boundary	im_N1	im_N2	m	M
0.0	819533.5460136514	293979.08630790975	0.00028185887876420806	0.2740433448462297
568.13	976122.2666027125	350149.8302985772	0.00028185887876420806	0.5174755000214319
1292.71	929455.5877988013	189135.99667578418	0.0005495453451076262	0.8252490198759226
2216.81	367014.7703619904	167651.4685151041	2.5572621742384836e-05	0.835471679365199
3395.4	127270.0253980459	165086.74858245716	1.0270105422598705e-31	0.835471679365199
4898.53	147838.22604822685	226647.25462873484	2.7751271810442035e-33	0.835471679365199
6815.58	195017.55508042374	285563.7891092312	1.6141269325477373e-05	0.8479585468738176
9260.539999999999	333888.3546435705	349815.7933697436	0.00037728407296873373	0.9855424967644154
12378.8	437357.50463137083	442082.399286627	2.1802562336309607e-22	0.9855424967644154
16355.699999999999	518598.7564392811	514989.41581222916	4.537011010235432e-35	0.9855424967644154
21427.7	571615.79165444	561933.8578951858	3.7030821478801007e-35	0.9855424967644154
27896.5	568131.06071269	558156.7360720048	5.14407613981724e-18	0.9855424967644166
36146.5	510322.1334597317	502210.82159843476	9.214572025629818e-24	0.9855424967644166
46668.5	440649.18283258256	434760.2051466257	3.8892353241743946e-25	0.9855424967644166
60087.799999999996	372318.2728587652	368681.83508273435	4.1623580626313825e-06	0.9874623199289537
77202.5	315632.86385808926	314468.44037119305	5.739112285472637e-06	0.9902409479145724
99030.2	269781.67981501785	270989.89825909754	6.144369803059301e-06	0.9930683941609367
126869.0	232585.51716076038	235512.0074006854	6.396580814887506e-06	0.9955987741752247
162373.0	202227.29646873588	205908.80352195498	6.550013924578476e-06	0.9975680321665826
207654.0	177210.0700942195	180325.1410058256	6.728476204166514e-06	0.9988819922808999
265405.0	157678.35383353228	159270.8177813532	6.881872538011195e-06	0.9995943209044613
339058.0	143320.99273468004	143530.70351648805	7.001519354221479e-06	0.9998911279871949
432994.0	133939.19106751157	133706.1707079939	6.896293434216268e-06	0.9999791408332092
552796.0	129241.6794313004	128876.41806413003	6.4063707400890405e-06	0.9999970550746047
705590.0	129712.09136280688	129191.44980060111	5.503217781257843e-06	0.9999996551789208
900459.0	136602.08682775777	135730.35223550838	4.344275591481181e-06	0.9999999602085782
1148990.0	159150.57576900124	158777.5800184227	3.228971137083348e-06	0.9999999948619307
1465960.0	188368.71311978807	188501.00487776418	6.291191442820819e-07	0.9999999969104219
1870210.0	188368.7132586718	188501.00501674548	6.291191442820819e-07	0.9999999983850166
2385780.0	201991.35375235337	202481.49923767574	3.563446251804698e-09	0.9999999983925673
3043330.0	201991.3537533208	202481.4992386455	3.563446251804698e-09	0.9999999984021458
3881950.0	201991.35376617403	202481.49925152992	3.563446251804698e-09	0.9999999985294111
