time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.16929e-06	64.72949999999999	37.0958	128.994
1	6.16929e-06	1.40374e-05	64.72949999999999	37.0958	128.994
2	1.40374e-05	2.40723e-05	64.72949999999999	273.43	128.994
3	2.40723e-05	3.68704e-05	79.13555	217.98	130.4108
4	3.68704e-05	5.31928e-05	208.78999999999994	172.78	136.078
5	5.31928e-05	7.401e-05	172.60419999999996	147.287	119.34760000000003
6	7.401e-05	0.00010056	132.583	117.031	102.19306000000003
7	0.00010056	0.00013442	90.3494	89.4591	86.37106000000003
8	0.00013442	0.000177605	67.39797	73.8216	72.59112999999999
9	0.000177605	0.000232682	57.303439999999995	67.3775	64.92016000000001
10	0.000232682	0.000302926	55.635760000000005	67.9762	64.66389999999998
11	0.000302926	0.000392513	61.03728	75.6177	70.48763999999998
12	0.000392513	0.00050677	71.76262	89.5639	81.95736
13	0.00050677	0.00065249	88.35376000000001	108.691	99.72637999999999
14	0.00065249	0.000838338	108.53290000000001	131.782	121.3715
15	0.000838338	0.00107536	131.26940000000002	157.486	145.71859999999998
16	0.00107536	0.00137766	155.73599999999996	184.755	171.81350000000003
17	0.00137766	0.0017632	181.2478	212.818	198.86479999999995
18	0.0017632	0.0022549	207.10309999999998	240.873	226.10450000000006
19	0.0022549	0.00288201	232.35520000000005	267.606	252.33360000000002
20	0.00288201	0.00368181	255.54749999999999	290.779	277.971
21	0.00368181	0.00470185	275.67199999999997	307.335	295.7101
22	0.00470185	0.00600279	286.58619999999996	314.662	305.3216
23	0.00600279	0.00766196	289.05580000000003	312.721	305.58259999999996
24	0.00766196	0.00977803	284.37300000000005	304.447	298.55240000000003
25	0.00977803	0.0124768	275.90420000000006	293.528	288.0322
26	0.0124768	0.0159188	266.3625	282.222	276.8085
27	0.0159188	0.0203085	257.0268	265.993	263.89360000000005
28	0.0203085	0.0259071	246.4272	265.993	254.828
29	0.0259071	0.0330474	246.2456	248.213	253.69560000000004
30	0.0330474	0.0421539	249.48399999999995	248.213	251.99700000000004
31	0.0421539	inf	249.484	248.213	251.997
