time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.06535e-06	74.7357	133.906	241.93199999999993
1	6.06535e-06	1.38009e-05	74.7357	133.906	241.93199999999993
2	1.38009e-05	2.36667e-05	74.7357	550.011	241.93199999999993
3	2.36667e-05	3.62492e-05	93.95893000000001	315.644	225.60179999999994
4	3.62492e-05	5.22966e-05	266.968	241.383	187.49799999999996
5	5.22966e-05	7.2763e-05	217.44520000000006	202.052	177.58839999999998
6	7.2763e-05	9.88653e-05	153.25599999999997	154.079	151.13079999999997
7	9.88653e-05	0.000132156	100.07830000000001	108.224	115.34490000000001
8	0.000132156	0.000174613	73.13687	81.2669	87.05875999999998
9	0.000174613	0.000228762	61.66519999999999	69.2252	72.08219
10	0.000228762	0.000297822	58.8881	67.2731	67.22574
11	0.000297822	0.0003859	63.113699999999994	73.6609	70.62129999999999
12	0.0003859	0.000498232	73.6972	86.8722	82.00734
13	0.000498232	0.000641497	87.44739000000003	105.499	97.47354000000003
14	0.000641497	0.000824213	106.53280000000002	128.357	118.46700000000003
15	0.000824213	0.00105724	128.3891	154.152	142.2906
16	0.00105724	0.00135445	152.0742	181.842	168.1243
17	0.00135445	0.00173349	176.97399999999996	210.591	195.3604
18	0.00173349	0.00221691	202.43059999999997	239.484	223.31620000000004
19	0.00221691	0.00283345	227.50750000000002	267.169	253.30130000000003
20	0.00283345	0.00361978	250.78840000000005	291.431	278.2318
21	0.00361978	0.00462263	270.13779999999997	309.198	299.35179999999997
22	0.00462263	0.00590165	283.6586	317.677	310.45
23	0.00590165	0.00753286	285.92130000000003	316.468	312.385
24	0.00753286	0.00961328	281.00239999999997	308.157	306.5451
25	0.00961328	0.0122666	271.7315	296.229	295.8128
26	0.0122666	0.0156505	259.6788	282.888	281.2685
27	0.0156505	0.0199663	248.56879999999995	263.562	263.92560000000003
28	0.0199663	0.0254706	238.04740000000004	263.562	248.03599999999994
29	0.0254706	0.0324906	236.98690000000005	230.566	231.12050000000002
30	0.0324906	0.0414437	235.96	230.566	214.205
31	0.0414437	inf	235.96	230.566	214.205
