time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.75019e-06	65.44130000000001	66.9819	176.00799999999995
1	5.75019e-06	1.30838e-05	65.44130000000001	66.9819	176.00799999999995
2	1.30838e-05	2.2437e-05	65.44130000000001	310.049	176.00799999999995
3	2.2437e-05	3.43657e-05	92.30277000000001	275.934	185.73599999999996
4	3.43657e-05	4.95793e-05	334.056	243.209	224.648
5	4.95793e-05	6.89823e-05	280.09369999999996	224.663	185.75119999999998
6	6.89823e-05	9.37283e-05	215.56899999999996	191.254	150.26419999999996
7	9.37283e-05	0.000125289	140.3113	144.198	121.701
8	0.000125289	0.00016554	104.59526000000001	110.208	100.76187000000002
9	0.00016554	0.000216876	83.33319999999999	92.1226	90.30815999999999
10	0.000216876	0.000282348	72.30501	85.8433	87.21328000000001
11	0.000282348	0.000365849	73.56313999999999	89.5877	90.16174
12	0.000365849	0.000472344	83.20528	101.108	99.24715000000002
13	0.000472344	0.000608165	96.41176	118.172	114.67780000000003
14	0.000608165	0.000781387	114.63709999999998	139.407	133.76850000000002
15	0.000781387	0.00100231	135.5946	163.502	155.3516
16	0.00100231	0.00128407	158.4565	189.409	176.61819999999997
17	0.00128407	0.00164342	182.615	216.426	201.36010000000005
18	0.00164342	0.00210172	207.52879999999996	243.871	227.03560000000002
19	0.00210172	0.00268623	232.4698	270.682	255.0504
20	0.00268623	0.0034317	256.26660000000004	294.993	281.12519999999995
21	0.0034317	0.00438244	278.5719000000001	314.025	300.48179999999996
22	0.00438244	0.005595	293.7279	324.911	312.7472
23	0.005595	0.00714146	299.8318	326.524	316.3285
24	0.00714146	0.00911378	298.63649999999996	320.603	311.43280000000004
25	0.00911378	0.0116292	292.3142	310.433	301.675
26	0.0116292	0.0148373	283.5705	298.617	289.3393
27	0.0148373	0.0189289	273.63660000000004	281.046	273.6842
28	0.0189289	0.0241472	262.587	281.046	257.83700000000005
29	0.0241472	0.0308024	265.1478	268.578	256.9862
30	0.0308024	0.0392903	275.39099999999996	268.578	255.71
31	0.0392903	inf	275.391	268.578	255.71
