time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.15035e-06	7670.600000000002	38.2341	711.553
1	7.15035e-06	1.62697e-05	7670.600000000002	38.2341	711.553
2	1.62697e-05	2.79003e-05	7670.600000000002	52.1068	711.553
3	2.79003e-05	4.27336e-05	2808.0444000000007	143.49	485.3014999999999
4	4.27336e-05	6.16517e-05	620.3528000000001	149.275	251.7812
5	6.16517e-05	8.57792e-05	424.855	110.983	186.362
6	8.57792e-05	0.000116551	265.299	79.3532	130.9544
7	0.000116551	0.000155796	161.47500000000005	61.9091	103.68480999999998
8	0.000155796	0.000205849	115.946	55.5002	86.54723999999999
9	0.000205849	0.000269684	98.21749999999999	57.703	82.13328000000001
10	0.000269684	0.000351098	94.87660000000001	66.0142	84.65678000000001
11	0.000351098	0.000454932	100.83533999999999	78.6309	93.89191
12	0.000454932	0.000587358	111.1703	94.6002	106.58922000000003
13	0.000587358	0.000756251	126.21039999999999	113.016	123.72420000000002
14	0.000756251	0.000971652	143.6247	133.079	141.1798
15	0.000971652	0.00124637	162.6226	154.055	161.41249999999997
16	0.00124637	0.00159674	182.67049999999998	175.419	183.9541
17	0.00159674	0.00204359	203.49000000000004	196.692	204.4872
18	0.00204359	0.00261348	224.81250000000003	217.177	224.3513
19	0.00261348	0.00334032	245.94419999999994	235.816	244.205
20	0.00334032	0.0042673	266.96989999999994	251.136	259.4216
21	0.0042673	0.00544955	283.61920000000003	261.459	270.284
22	0.00544955	0.00695736	292.69550000000004	265.647	275.50600000000003
23	0.00695736	0.00888038	295.3145	264.068	274.89060000000006
24	0.00888038	0.011333	292.5233999999999	258.634	268.77500000000003
25	0.011333	0.0144609	287.20399999999995	251.816	261.90860000000004
26	0.0144609	0.0184502	281.6874	245.477	254.88620000000003
27	0.0184502	0.023538	276.65860000000004	238.214	246.06949999999995
28	0.023538	0.0300269	274.451	238.214	241.05799999999994
29	0.0300269	0.0383027	267.4189999999999	221.014	221.28360000000004
30	0.0383027	0.0488573	267.4189999999999	221.014	216.34000000000003
31	0.0488573	inf	267.419	221.014	216.34
