time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.04457e-06	7780.53	38.278	355.36499999999995
1	7.04457e-06	1.6029e-05	7780.53	38.278	355.36499999999995
2	1.6029e-05	2.74876e-05	7780.53	40.538	355.36499999999995
3	2.74876e-05	4.21015e-05	2410.266	78.9335	237.894
4	4.21015e-05	6.07396e-05	861.864	86.1138	155.5182
5	6.07396e-05	8.45103e-05	569.5029	76.4207	139.271
6	8.45103e-05	0.000114827	338.2422	65.4156	113.587
7	0.000114827	0.000153491	208.02379999999994	59.7297	104.57259999999998
8	0.000153491	0.000202803	152.0208	60.4205	101.5918
9	0.000202803	0.000265695	130.5576	67.6108	105.3524
10	0.000265695	0.000345904	125.79440000000001	79.6094	115.28680000000003
11	0.000345904	0.000448202	130.69230000000002	94.7235	127.93439999999997
12	0.000448202	0.000578669	141.0226	111.89	142.54659999999998
13	0.000578669	0.000745063	153.2978	130.375	159.6869
14	0.000745063	0.000957278	168.96150000000003	149.551	178.5397
15	0.000957278	0.00122793	185.9884	168.771	195.41099999999997
16	0.00122793	0.00157312	203.72599999999997	187.595	211.7396
17	0.00157312	0.00201335	221.8868	205.668	227.4378
18	0.00201335	0.00257482	242.02890000000002	222.517	242.30050000000006
19	0.00257482	0.0032909	261.92639999999994	237.441	255.81979999999996
20	0.0032909	0.00420417	278.7035	249.522	267.19590000000005
21	0.00420417	0.00536893	292.4902	257.717	275.46479999999997
22	0.00536893	0.00685444	301.81350000000003	261.257	279.77889999999996
23	0.00685444	0.00874901	306.0895	260.3	279.3976
24	0.00874901	0.0111653	305.0208	256.282	275.73550000000006
25	0.0111653	0.014247	300.6875	251.147	270.5162
26	0.014247	0.0181772	293.2372	246.074	264.0824
27	0.0181772	0.0231898	287.194	239.634	255.03189999999995
28	0.0231898	0.0295827	285.50600000000003	239.634	252.10299999999995
29	0.0295827	0.037736	282.97400000000005	225.69	227.84709999999995
30	0.037736	0.0481346	282.97400000000005	225.69	225.15199999999996
31	0.0481346	inf	282.974	225.69	225.152
