left_time_boundary	im_N1	im_N2	m	M
0.0	6434.162232179158	137738.52953198846	1.0270105422598705e-31	0.0
704.457	6434.162232179158	137738.52953198846	1.0270105422598705e-31	0.0
1602.8999999999999	6437.0794376450895	137709.1017806291	1.0270105422598705e-31	0.0
2748.76	22579.517072161663	203721.00346562307	2.941669811096268e-05	0.0823860741561191
4210.15	66381.69404496875	304971.6626596831	3.951626128571641e-05	0.20806831151351235
6073.959999999999	101671.24341838804	333612.7629191991	8.968874258968144e-06	0.24112592668948174
8451.029999999999	173747.30347055983	401359.8664814192	1.739816066077037e-05	0.3171024223198097
11482.7	285401.8193750306	446702.6639930459	2.3892210051226356e-05	0.43230108044997995
15349.1	379786.80643935973	471706.6249890873	1.6694825968763637e-05	0.5184836652704801
20280.3	426612.8890539791	463044.1837794186	1.5482113562763392e-05	0.6036887298998235
26569.499999999996	428475.36945594975	426418.78850904654	1.2561548882727213e-05	0.6760173116877336
34590.4	403328.51067433925	383485.0858102053	9.968198508067158e-06	0.7357898711847195
44820.2	367438.31000712706	341470.7236940312	7.568218203950563e-06	0.7831373542686124
57866.899999999994	330751.795807937	300558.2250279962	4.844748490107396e-06	0.8154285284582299
74506.3	291367.7247008027	262149.4690668034	2.2470186538287888e-06	0.8322178259000479
95727.8	255981.4298568165	234810.1097235605	2.7247597309067403e-06	0.8552259543356342
122792.99999999999	230266.9507153131	220254.90133094843	5.0788336855603865e-06	0.898043963949855
157312.0	212047.22586958454	209675.54276048363	6.470336830380581e-06	0.9423232339284083
201335.0	195120.81708001197	195983.6210967393	6.313036825767685e-06	0.9716128020430825
257481.99999999997	180489.87476814078	181530.77821355485	6.0185108499961556e-06	0.9880109801611427
329090.0	168460.71127840472	168658.67859199323	5.627335040013323e-06	0.9957106467539402
420417.0	158532.8147876099	158248.43832972687	5.147595605424684e-06	0.9987069635733289
536893.0	151245.46705335123	150834.9586874739	4.5885498857552084e-06	0.9996692108370685
685444.0	147267.94276164586	146880.79162413144	3.945873297375597e-06	0.9999258318681645
874901.0	148527.7982908397	148211.56194784463	3.224187542854634e-06	0.9999843851849819
1116530.0	156386.2047138354	156235.33623976156	2.282086486453946e-06	0.9999961745390907
1424700.0	175661.1317147183	177342.30547076394	1.3058860899949866e-06	0.9999986294662575
1817720.0	192006.28986253444	192767.74556775196	1.7106649073442522e-07	0.999998845459212
2318980.0	192006.31163753933	192767.76742911187	1.7106649073442522e-07	0.9999990722746184
2958270.0	200604.2444582902	200791.9139651619	1.0270105422598705e-31	0.9999990722746184
3773600.0	200604.2444582902	200791.9139651619	1.0270105422598705e-31	0.9999990722746184
4813460.0	200604.2444582902	200791.9139651619	1.0270105422598705e-31	0.9999990722746184
