time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.52114e-06	5643.770000000001	56.2063	255.32100000000003
1	6.52114e-06	1.4838e-05	5643.770000000001	56.2063	255.32100000000003
2	1.4838e-05	2.54452e-05	5643.770000000001	55.6288	255.32100000000003
3	2.54452e-05	3.89732e-05	2233.162	90.2228	203.78099999999998
4	3.89732e-05	5.62266e-05	1084.4987999999996	104.44	151.51270000000002
5	5.62266e-05	7.8231e-05	746.5203999999999	104.336	144.958
6	7.8231e-05	0.000106295	475.93120000000005	97.2968	130.2676
7	0.000106295	0.000142087	307.54459999999995	91.72	121.45559999999998
8	0.000142087	0.000187735	230.75500000000005	91.7414	120.40620000000001
9	0.000187735	0.000245953	191.81600000000003	98.7546	125.94920000000002
10	0.000245953	0.000320203	180.24820000000003	111.057	136.1916
11	0.000320203	0.000414899	180.89140000000003	126.165	149.02919999999997
12	0.000414899	0.000535673	187.08979999999997	142.52	164.60839999999996
13	0.000535673	0.000689704	197.24449999999996	159.505	179.2933
14	0.000689704	0.000886151	209.63719999999995	176.787	195.13299999999995
15	0.000886151	0.00113669	223.33409999999998	193.759	210.14140000000003
16	0.00113669	0.00145623	237.63459999999995	209.96	225.42050000000003
17	0.00145623	0.00186376	252.29869999999997	225.176	238.45060000000004
18	0.00186376	0.00238351	268.74219999999997	239.255	250.6056
19	0.00238351	0.00304638	285.33700000000005	251.849	261.7274
20	0.00304638	0.0038918	299.8516	262.408	271.4075
21	0.0038918	0.00497001	312.47200000000004	270.284	279.56550000000004
22	0.00497001	0.00634514	321.92560000000003	274.843	283.97800000000007
23	0.00634514	0.00809894	327.4423999999999	275.838	285.02750000000003
24	0.00809894	0.0103357	329.12930000000006	273.877	282.72580000000005
25	0.0103357	0.0131884	326.64469999999994	270.167	278.2894
26	0.0131884	0.0168266	321.1856	265.654	273.3128
27	0.0168266	0.0214668	315.48800000000006	259.946	267.01450000000006
28	0.0214668	0.0273847	315.53999999999996	259.946	263.68500000000006
29	0.0273847	0.0349322	315.592	260.801	260.6194
30	0.0349322	0.0445581	315.592	260.801	259.853
31	0.0445581	inf	315.592	260.801	259.853
