time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.83353e-06	4542.7300000000005	32.253	383.0439999999999
1	6.83353e-06	1.55488e-05	4542.7300000000005	32.253	383.0439999999999
2	1.55488e-05	2.66641e-05	4542.7300000000005	53.4032	383.0439999999999
3	2.66641e-05	4.08402e-05	2170.1359999999995	109.356	268.9510000000001
4	4.08402e-05	5.892e-05	990.9755999999999	124.27	187.41520000000003
5	5.892e-05	8.19785e-05	681.8731999999999	102.142	172.10990000000004
6	8.19785e-05	0.000111387	401.9646	80.2318	149.312
7	0.000111387	0.000148893	244.41599999999997	70.962	134.23069999999998
8	0.000148893	0.000196728	168.29100000000003	69.6051	128.18370000000002
9	0.000196728	0.000257735	137.025	74.448	129.45209999999997
10	0.000257735	0.000335542	126.2449	84.3616	135.75260000000003
11	0.000335542	0.000434775	127.07649999999998	97.7111	145.8081
12	0.000434775	0.000561333	134.9318	113.571	158.28089999999997
13	0.000561333	0.000722743	147.07290000000003	131.158	174.91980000000004
14	0.000722743	0.0009286	162.0748	149.85	190.80740000000003
15	0.0009286	0.00119115	179.03499999999997	169.056	206.82850000000002
16	0.00119115	0.00152599	197.2258	188.353	222.85080000000005
17	0.00152599	0.00195304	216.16240000000005	207.34	238.75949999999997
18	0.00195304	0.00249769	235.53900000000007	225.369	254.30940000000004
19	0.00249769	0.00319232	254.83249999999998	241.565	268.88779999999997
20	0.00319232	0.00407823	274.3928	254.941	281.5366
21	0.00407823	0.00520809	290.1074	264.466	291.6465
22	0.00520809	0.0066491	299.48699999999997	269.244	296.94579999999996
23	0.0066491	0.00848691	303.11850000000004	269.114	297.0400000000001
24	0.00848691	0.0108308	301.6404	265.157	293.3985
25	0.0108308	0.0138202	296.9036	259.366	288.3005999999999
26	0.0138202	0.0176327	290.78510000000006	253.59	282.47189999999995
27	0.0176327	0.0224951	286.55300000000005	247.363	273.12399999999997
28	0.0224951	0.0286965	287.5862	247.363	268.08029999999997
29	0.0286965	0.0366055	289.997	235.297	240.03899999999993
30	0.0366055	0.0466926	289.997	235.297	240.03899999999993
31	0.0466926	inf	289.997	235.297	240.039
