left_time_boundary	im_N1	im_N2	m	M
0.0	22.864691837328678	19.567743604313222	1.0270105422598705e-31	0.0
677.3	22.864691837328678	19.567743604313222	1.0270105422598705e-31	0.0
1541.11	1.0000000631851864	1.0000000388832888	5.541675984647195e-17	1.2212453270876722e-13
2642.79	1.0391648885063862	1.039166551244772	2.763586932797181e-07	0.0007762940918181194
4047.84	16807395.601247195	15822139.867149612	0.0010410459245494448	0.9760508567065609
5839.8099999999995	16049314.818904232	15076791.40496151	1.7968594058501587e-05	0.9779392285417685
8125.23	16814383.12950341	15840730.23115148	2.992784860483925e-19	0.9779392285417686
11040.0	16869369.22733922	15907478.6181595	2.992784860483925e-19	0.9779392285417686
14757.4	16913955.551969834	15958660.475991948	2.992784860483925e-19	0.9779392285417687
19498.5	16911184.466018602	15953602.762717213	4.389214772105145e-16	0.9779392285418858
25545.199999999997	16894650.148816638	15929834.662067542	1.3875849277532583e-16	0.977939228541933
33257.0	16879348.07417208	15907340.042539584	4.0111939707416204e-16	0.9779392285421071
43092.299999999996	16866147.09682123	15888741.078376146	4.278014291744043e-17	0.9779392285421308
55636.1	16855608.764779918	15874818.253092537	1.2952577966599515e-17	0.9779392285421399
71634.1	16854176.87932756	15872021.579571422	7.061075093849908e-22	0.9779392285421399
92037.5	16856869.974799257	15875232.38593749	1.763961739620486e-21	0.9779392285421399
118059.0	13785700.7920619	12802298.056846421	2.391179940512807e-21	0.9779392285421399
151247.0	10959382.478864266	9980233.718023531	3.1943646962737028e-21	0.9779392285421399
193574.0	13993089.67663568	13017965.889955666	3.820355981121454e-21	0.9779392285421399
247556.0	16713589.419404894	15749059.857229276	4.132174426020291e-21	0.9779392285421399
316404.0	16653748.990047773	15696391.787966643	5.356299802314933e-07	0.9799197261632943
404210.0	16621075.326809313	15672258.944532953	5.854936227710139e-07	0.9823875902266229
516196.0	5116460.6915439945	4221980.112587437	2.0102836275136878e-23	0.9823875902266229
659020.0	17001272.989242926	16103673.925455952	3.6201370452870013e-23	0.9823875902266229
841172.9999999999	324.97566679631456	324.97457966916306	4.241745734313281e-07	0.9855380968107197
1073490.0	2.0001263652982084	2.0001254834423077	7.555820303229625e-06	0.9998356503409312
1369770.0	2659672.4448536173	2659671.9265457443	2.992784860483925e-19	0.9998356503409312
1747649.9999999998	2526220.451925442	2525068.058172118	4.907817335806862e-08	0.9998432437991609
2229580.0	2526232.045337553	2525079.646295626	4.907817335806862e-08	0.9998524215440663
2844230.0	2825265.5878827474	2825028.8034812696	1.7542468493283143e-21	0.9998524215440663
3628130.0	2825265.5878827474	2825028.8034812696	1.7542468493283143e-21	0.9998524215440663
4627900.0	2825265.5878827474	2825028.8034812696	1.7542468493283143e-21	0.9998524215440663
