time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.60612e-06	6728.639999999999	37.6773	449.9649999999999
1	6.60612e-06	1.50314e-05	6728.639999999999	37.6773	449.9649999999999
2	1.50314e-05	2.57767e-05	6728.639999999999	35.8013	449.9649999999999
3	2.57767e-05	3.94811e-05	2126.9939999999997	72.5436	325.89180000000005
4	3.94811e-05	5.69592e-05	1288.826	84.673	138.856
5	5.69592e-05	7.92504e-05	856.0694999999998	80.9744	130.522
6	7.92504e-05	0.00010768	536.6298	75.3223	115.80599999999998
7	0.00010768	0.000143938	340.2456	73.2858	106.76150000000003
8	0.000143938	0.000190181	230.5153	75.625	104.76200000000001
9	0.000190181	0.000249158	182.0044	83.2495	108.42039999999997
10	0.000249158	0.000324375	161.6016	95.5639	116.50819999999999
11	0.000324375	0.000420306	157.9082	110.836	127.78559999999999
12	0.000420306	0.000542653	162.99349999999998	127.828	142.8462
13	0.000542653	0.000698691	173.53880000000004	145.954	158.17560000000003
14	0.000698691	0.000897698	187.40720000000005	164.675	175.74719999999996
15	0.000897698	0.00115151	203.19280000000006	183.307	193.2972
16	0.00115151	0.00147521	219.96869999999998	201.436	211.92100000000005
17	0.00147521	0.00188804	238.9838	218.844	228.2752
18	0.00188804	0.00241457	257.03799999999995	235.203	243.72760000000005
19	0.00241457	0.00308608	275.451	249.887	257.78999999999996
20	0.00308608	0.00394251	295.01800000000003	262.048	269.72299999999996
21	0.00394251	0.00503478	310.95739999999995	270.795	278.65360000000004
22	0.00503478	0.00642782	323.17319999999995	275.403	284.06919999999997
23	0.00642782	0.00820448	330.239	275.818	284.5673
24	0.00820448	0.0104704	331.67330000000004	273.04	281.14200000000005
25	0.0104704	0.0133602	328.491	268.693	276.1278
26	0.0133602	0.0170459	321.6090999999999	264.021	269.9902000000001
27	0.0170459	0.0217465	314.446	257.339	261.779
28	0.0217465	0.0277415	312.12519999999995	257.339	256.773
29	0.0277415	0.0353874	310.5779999999999	252.625	249.2991
30	0.0353874	0.0451387	310.5779999999999	252.625	246.096
31	0.0451387	inf	310.578	252.625	246.096
