time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.55875e-06	4549.04	15.0165	286.327
1	6.55875e-06	1.49236e-05	4549.04	15.0165	286.327
2	1.49236e-05	2.55919e-05	4549.04	33.6187	286.327
3	2.55919e-05	3.9198e-05	2299.2830000000004	68.8603	228.58979999999997
4	3.9198e-05	5.65508e-05	1437.9789999999996	81.5327	141.98400000000004
5	5.65508e-05	7.86821e-05	917.075	78.8476	128.22
6	7.86821e-05	0.000106908	547.9764	72.8471	109.82719999999998
7	0.000106908	0.000142906	329.47799999999995	69.8877	98.33679999999998
8	0.000142906	0.000188817	226.31440000000003	71.6843	95.48163999999997
9	0.000188817	0.000247371	181.6478	79.5095	99.42736000000002
10	0.000247371	0.000322049	164.44579999999993	92.4626	108.43099999999998
11	0.000322049	0.000417292	161.592	108.423	120.72499999999998
12	0.000417292	0.000538761	167.52820000000006	125.949	135.3186
13	0.000538761	0.000693681	178.50110000000004	144.546	153.1477
14	0.000693681	0.00089126	191.28579999999997	163.813	171.6884
15	0.00089126	0.00114325	207.11559999999997	183.013	188.41320000000002
16	0.00114325	0.00146463	223.93390000000005	201.635	206.32170000000002
17	0.00146463	0.0018745	244.6102	219.415	226.46260000000004
18	0.0018745	0.00239725	262.71220000000005	236.045	242.4145
19	0.00239725	0.00306395	281.171	250.962	256.8904
20	0.00306395	0.00391424	299.247	263.384	269.1805
21	0.00391424	0.00499867	315.53919999999994	272.441	278.39439999999996
22	0.00499867	0.00638173	329.3484000000001	277.318	283.6487
23	0.00638173	0.00814564	336.86920000000003	277.822	284.537
24	0.00814564	0.0103953	339.15930000000003	274.894	281.19559999999996
25	0.0103953	0.0132644	336.0669000000001	270.173	275.37199999999996
26	0.0132644	0.0169237	327.0702	264.85	268.8486
27	0.0169237	0.0215905	318.92699999999996	256.844	258.16700000000003
28	0.0215905	0.0275426	303.74639999999994	256.844	252.04800000000003
29	0.0275426	0.0351336	293.6259999999999	245.217	240.50500000000002
30	0.0351336	0.044815	293.6259999999999	245.217	235.55800000000002
31	0.044815	inf	293.626	245.217	235.558
