time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.34329e-06	10997.299999999997	61.1384	281.184
1	6.34329e-06	1.44334e-05	10997.299999999997	61.1384	281.184
2	1.44334e-05	2.47512e-05	9251.117999999997	26.137	281.184
3	2.47512e-05	3.79103e-05	2266.3899999999994	38.3047	168.01610000000008
4	3.79103e-05	5.46931e-05	1634.4499999999996	46.8291	57.28274
5	5.46931e-05	7.60974e-05	1127.7320000000002	56.6446	79.19359999999999
6	7.60974e-05	0.000103396	768.6891999999998	67.6919	92.56024000000002
7	0.000103396	0.000138212	508.9880000000001	79.1041	105.95256999999998
8	0.000138212	0.000182615	365.8648	91.0958	118.61799999999998
9	0.000182615	0.000239245	293.5762	105.576	132.851
10	0.000239245	0.00031147	255.36960000000002	122.612	147.8134
11	0.00031147	0.000403584	240.60400000000004	140.662	163.30560000000003
12	0.000403584	0.000521063	239.33799999999997	158.579	180.4665
13	0.000521063	0.000670893	244.9064	176.09	195.8011
14	0.000670893	0.000861982	255.64919999999998	193.114	211.80959999999993
15	0.000861982	0.00110569	267.85450000000003	209.291	226.51310000000004
16	0.00110569	0.00141651	281.27600000000007	224.37	241.00219999999996
17	0.00141651	0.00181293	295.4594	238.24	252.98820000000003
18	0.00181293	0.0023185	310.37960000000004	250.736	263.77270000000004
19	0.0023185	0.0029633	326.0546	261.528	273.12360000000007
20	0.0029633	0.00378565	343.52150000000006	270.216	280.69100000000003
21	0.00378565	0.00483446	359.798	276.45	286.53139999999996
22	0.00483446	0.00617209	371.96000000000004	279.926	289.3026
23	0.00617209	0.00787806	379.93899999999996	280.622	289.474
24	0.00787806	0.0100538	382.63200000000006	279.04	287.0607
25	0.0100538	0.0128287	378.328	275.912	282.8364
26	0.0128287	0.0163677	354.87699999999995	271.704	277.766
27	0.0163677	0.0208813	346.74159999999995	261.859	265.96200000000005
28	0.0208813	0.0266378	295.86999999999995	261.859	257.38300000000004
29	0.0266378	0.0339795	295.86999999999995	233.146	211.58300000000008
30	0.0339795	0.0433428	295.86999999999995	233.146	200.13300000000004
31	0.0433428	inf	295.87	233.146	200.133
