time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.74089e-06	1187.8099999999997	20.5708	3839.119999999999
1	5.74089e-06	1.30627e-05	1187.8099999999997	20.5708	3839.119999999999
2	1.30627e-05	2.24006e-05	1187.8099999999997	224.724	4709.94
3	2.24006e-05	3.43101e-05	1180.1109999999999	881.851	5274.5199999999995
4	3.43101e-05	4.9499e-05	1110.82	1354.46	4556.965
5	4.9499e-05	6.88706e-05	658.1187999999999	1148.96	3626.8830000000007
6	6.88706e-05	9.35766e-05	371.6188	702.165	2549.28
7	9.35766e-05	0.000125086	214.24779999999996	392.404	1525.328
8	0.000125086	0.000165272	135.25495	228.774	915.564
9	0.000165272	0.000216525	93.42017999999999	148.169	548.6905
10	0.000216525	0.00028189	74.3644	112.704	366.82519999999994
11	0.00028189	0.000365256	69.64094999999999	100.251	277.88020000000006
12	0.000365256	0.000471579	73.97568999999999	100.489	235.14960000000002
13	0.000471579	0.00060718	84.89904	108.714	217.09730000000005
14	0.00060718	0.000780122	100.03358000000001	122.587	214.51160000000004
15	0.000780122	0.00100069	118.6794	140.851	221.8726
16	0.00100069	0.00128199	137.9992	162.475	236.41419999999997
17	0.00128199	0.00164076	161.14850000000004	186.661	257.0102
18	0.00164076	0.00209832	185.51999999999995	212.717	285.85519999999997
19	0.00209832	0.00268188	210.35759999999993	239.754	317.6699000000001
20	0.00268188	0.00342614	236.8209	266.193	353.5022
21	0.00342614	0.00437535	260.29139999999995	289.4	390.47479999999996
22	0.00437535	0.00558594	276.4102	305.904	426.92080000000004
23	0.00558594	0.0071299	285.4004	313.266	443.8729000000001
24	0.0071299	0.00909902	286.911	312.237	442.4449999999999
25	0.00909902	0.0116104	282.8272	305.791	405.28599999999994
26	0.0116104	0.0148133	275.9112	296.476	375.64799999999997
27	0.0148133	0.0188983	267.9148	282.045	269.5128
28	0.0188983	0.0241081	259.079	282.045	242.979
29	0.0241081	0.0307525	257.9284	270.43	242.979
30	0.0307525	0.0392267	256.594	270.43	242.979
31	0.0392267	inf	256.594	270.43	242.979
