left_time_boundary	im_N1	im_N2	m	M
0.0	45748.23022371615	12373.995069113736	1.3661493166033551e-30	0.0
565.703	45748.23022371615	12373.995069113736	1.3661493166033551e-30	0.0
1287.1899999999998	46187.31327746221	11190.92550176532	3.7653093192739394e-05	0.06694673282634567
2207.34	48992.79965028551	10402.821541716632	0.00012207211437368414	0.2993931893154195
3380.89	44862.59566020642	11514.974326776362	9.02589224054692e-05	0.4652689188724335
4877.6	88914.10443100455	13592.713378132054	1.059213911918546e-05	0.4864609120737481
6786.46	209574.13220135978	19884.012542280718	4.753159242814215e-34	0.4864609120737481
9220.98	389654.06900474697	31428.66455212687	1.6253845980144526e-35	0.4864609120737481
12325.9	485006.6310518072	53227.440419968196	1.0650757962453453e-21	0.4864609120737481
16285.8	506045.33506192453	83301.76058785766	2.829855210305634e-26	0.4864609120737481
21336.2	515062.7776832164	122439.84344116284	1.0941767545690192e-32	0.4864609120737481
27777.3	516047.96793089807	159636.02014546018	4.921176217245361e-21	0.4864609120737481
35992.1	524379.783400528	206468.7842228249	1.6147904119641374e-05	0.6338793352615104
46469.1	476613.75991210423	229308.4619505316	6.8832003943855e-06	0.6953948594221178
59831.1	414952.43035932846	237349.02825958387	6.428170957294646e-06	0.7553267418052951
76872.7	353521.5335089762	233269.19475596122	5.729049511215417e-06	0.8092642860913812
98607.1	298116.51346656797	225682.25395772516	5.8554948397877835e-06	0.8621368798118035
126326.99999999999	252258.3907589065	217450.97474876512	6.7191147773618435e-06	0.9142708404660047
161679.0	216735.724432687	204074.3350474929	6.904683369150388e-06	0.9540039146626085
206767.0	187928.26726128932	184089.26470638765	6.375478780841432e-06	0.977905576908451
264271.0	163484.95116620883	162265.0595762989	5.828974782744485e-06	0.9906034475186928
337610.0	141689.44907500112	141085.5742860322	5.224063963123182e-06	0.9964636763617455
431143.99999999994	121533.93561565477	121162.72634706642	4.432478541695137e-06	0.9987717651322644
550435.0	101888.04138412833	101979.50377705011	3.6495560920114224e-06	0.9995954241946531
702576.0	92536.75885010899	93024.98271976724	3.3270626453697432e-06	0.9998887589721687
896611.9999999999	113366.54767843171	113436.98264066294	2.847669629110682e-06	0.9999728253364101
1144080.0	139834.0109186828	141457.32236542975	1.5989900772405637e-06	0.9999900956848394
1459690.0	184241.7906927527	184808.64846378434	1.5318058214691375e-07	0.999991244772264
1862219.9999999998	184241.9080708402	184808.7662030097	1.5318058214691375e-07	0.9999925189410965
2375590.0	200214.76114004842	200480.85384951727	1.3661493166033551e-30	0.9999925189410965
3030329.9999999995	200214.76114004842	200480.85384951727	1.3661493166033551e-30	0.9999925189410965
3865370.0	200214.76114004842	200480.85384951727	1.3661493166033551e-30	0.9999925189410965
