time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.65703e-06	1072.5	0.801109	4065.6199999999994
1	5.65703e-06	1.28719e-05	1072.5	0.801109	4065.6199999999994
2	1.28719e-05	2.20734e-05	1072.5	156.373	4522.635
3	2.20734e-05	3.38089e-05	1089.791	768.784	4790.263
4	3.38089e-05	4.8776e-05	1245.41	1194.75	4101.402999999999
5	4.8776e-05	6.78646e-05	693.5118	979.861	3327.401999999999
6	6.78646e-05	9.22098e-05	330.6545	589.639	2272.45
7	9.22098e-05	0.000123259	181.2643	332.841	1469.4250000000002
8	0.000123259	0.000162858	121.95307999999999	203.803	881.9536
9	0.000162858	0.000213362	98.55676	145.246	573.4408
10	0.000213362	0.000277773	85.43974999999999	121.157	393.8049999999999
11	0.000277773	0.000359921	79.67469	112.873	303.376
12	0.000359921	0.000464691	82.29635999999998	113.323	259.01810000000006
13	0.000464691	0.000598311	90.30242	120.78	239.48900000000006
14	0.000598311	0.000768727	103.91550999999998	134.037	234.68570000000003
15	0.000768727	0.000986071	121.56199999999998	151.61	240.44760000000002
16	0.000986071	0.00126327	142.25000000000003	172.162	252.75619999999998
17	0.00126327	0.00161679	165.0428	194.969	272.3518
18	0.00161679	0.00206767	189.18729999999996	219.593	295.59749999999997
19	0.00206767	0.00264271	214.00699999999998	245.318	323.7835999999999
20	0.00264271	0.0033761	238.62359999999998	270.693	355.9821
21	0.0033761	0.00431144	263.2187	293.158	389.6334
22	0.00431144	0.00550435	282.0689	309.424	421.6796
23	0.00550435	0.00702576	292.2432	317.215	441.2117999999999
24	0.00702576	0.00896612	295.203	316.972	441.0784
25	0.00896612	0.0114408	292.8444	311.42	406.99600000000004
26	0.0114408	0.0145969	287.3536	303.619	381.39900000000006
27	0.0145969	0.0186222	281.64919999999995	292.468	293.06530000000004
28	0.0186222	0.0237559	274.4309999999999	292.468	255.20800000000006
29	0.0237559	0.0303033	274.9665	283.067	255.20800000000006
30	0.0303033	0.0386537	276.216	283.067	255.20800000000006
31	0.0386537	inf	276.216	283.067	255.208
