time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.48741e-06	1198.34	19.391	3539.8399999999997
1	5.48741e-06	1.24859e-05	1198.34	19.391	3539.8399999999997
2	1.24859e-05	2.14116e-05	1198.34	122.721	4132.06
3	2.14116e-05	3.27952e-05	1208.0449999999998	570.612	4840.1410000000005
4	3.27952e-05	4.73135e-05	1295.39	1105.03	4280.044000000001
5	4.73135e-05	6.58298e-05	754.1451000000001	1146.78	3540.6299999999997
6	6.58298e-05	8.9445e-05	391.69749999999993	807.727	2632.5000000000005
7	8.9445e-05	0.000119563	232.43749999999994	477.226	1760.5339999999997
8	0.000119563	0.000157975	156.55279999999996	290.936	1063.0096
9	0.000157975	0.000206965	119.05278000000001	184.774	676.6156000000001
10	0.000206965	0.000269444	95.17128	137.267	446.1496000000001
11	0.000269444	0.00034913	84.61437	120.551	326.29299999999995
12	0.00034913	0.000450758	86.02847999999999	116.234	264.52
13	0.000450758	0.000580372	95.26014	121.256	234.6437
14	0.000580372	0.000745678	107.6438	132.77	223.5514
15	0.000745678	0.000956505	124.80940000000002	149.144	224.48760000000001
16	0.000956505	0.00122539	144.76100000000002	169.02	235.3224
17	0.00122539	0.00156831	166.69620000000003	191.628	254.37930000000003
18	0.00156831	0.00200567	190.04219999999995	216.505	277.9158
19	0.00200567	0.00256347	214.30819999999997	242.992	307.022
20	0.00256347	0.00327487	238.74219999999997	269.732	340.79200000000003
21	0.00327487	0.00418217	263.79570000000007	294.269	380.08200000000005
22	0.00418217	0.00533931	283.9293	313.006	412.62899999999996
23	0.00533931	0.0068151	295.52479999999997	322.732	434.08230000000003
24	0.0068151	0.00869728	299.3345	323.118	430.46070000000003
25	0.00869728	0.0110978	296.6234	316.512	386.3476
26	0.0110978	0.0141593	289.03059999999994	305.193	340.36
27	0.0141593	0.0180639	279.19790000000006	282.757	264.1600000000001
28	0.0180639	0.0230436	261.799	282.757	213.36000000000007
29	0.0230436	0.0293947	256.0813	249.224	213.36000000000007
30	0.0293947	0.0374947	242.74	249.224	213.36000000000007
31	0.0374947	inf	242.74	249.224	213.36
