left_time_boundary	im_N1	im_N2	m	M
0.0	41040.191204920724	14218.944910861965	1.3661493166033551e-30	0.0
548.741	41040.191204920724	14218.944910861965	1.3661493166033551e-30	0.0
1248.59	41270.280024463726	12224.116875055817	3.0579982887711053e-05	0.05312628809735176
2141.16	42632.116145555265	10356.820196467479	8.63408823114107e-05	0.2221048746630231
3279.52	42921.475816317645	11232.364744001443	0.00011132473924320831	0.4369645894162075
4731.35	87443.50541827767	12603.127049124094	4.618275178385961e-05	0.5254742970709598
6582.98	197709.15834171782	16439.234483194195	2.777404625935802e-35	0.5254742970709598
8944.5	340398.2610673544	24841.978387470615	1.5213068316707695e-38	0.5254742970709598
11956.3	414445.71610623365	41593.00244575659	1.9606815387673673e-21	0.5254742970709598
15797.5	454684.7497976741	67431.9923839175	9.66456441384895e-30	0.5254742970709598
20696.5	490705.3755265196	104404.26407457684	3.2623493386783664e-26	0.5254742970709598
26944.399999999998	501636.86856359575	144037.9084980211	1.083652384750874e-38	0.5254742970709598
34913.0	471995.3221554557	177707.97419136958	1.3661493166033551e-30	0.5254742970709598
45075.799999999996	456658.3589710058	233827.82846438803	1.901184059669892e-05	0.7101175072036987
58037.2	405732.2330742599	252554.90392984275	8.38863771465633e-06	0.7803276288310206
74567.8	350378.6320223191	255375.72961821663	7.849951003876516e-06	0.8422295875773557
95650.5	299206.52511572593	245803.19787303504	6.805182727246915e-06	0.8905816533037612
122539.0	255598.67521446626	230755.61512515636	6.623156898203229e-06	0.9305271529633302
156831.0	221048.6826481861	212038.46436071247	6.776644396935679e-06	0.961595703266988
200567.00000000003	192319.834437121	189640.0820179032	6.508748320876203e-06	0.9814206010280059
256347.0	167584.7148142022	166854.3717327368	6.138002081201172e-06	0.9922418923212009
327487.0	144553.41603580225	144142.51896971287	5.53645756205465e-06	0.9971591796689596
418217.0	124855.32091235528	124539.25660339992	4.815184995994719e-06	0.9990678632744581
533931.0	107033.66066562782	107025.99957107453	4.044492954545016e-06	0.9997174896876897
681510.0	99724.61700649845	100058.3432721921	3.6391333349269827e-06	0.9999282050415075
869728.0	118765.40662440275	118726.0704688539	2.963032895756005e-06	0.999982690589516
1109780.0	155433.666956455	157497.8996754436	1.7084411531426168e-06	0.9999939189839582
1415930.0	175290.72523990044	175872.6922249283	2.400340275276489e-07	0.9999949583953146
1806390.0	175290.8191965165	175872.78649348128	2.400340275276489e-07	0.9999960304015956
2304360.0	197053.86039541013	197387.27871158574	1.3661493166033551e-30	0.9999960304015956
2939470.0	197053.86039541013	197387.27871158574	1.3661493166033551e-30	0.9999960304015956
3749470.0	197053.86039541013	197387.27871158574	1.3661493166033551e-30	0.9999960304015956
