time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.59582e-06	1412.59	16.7315	3368.3800000000006
1	5.59582e-06	1.27326e-05	1412.59	16.7315	3368.3800000000006
2	1.27326e-05	2.18346e-05	1412.59	153.085	4545.62
3	2.18346e-05	3.34431e-05	1410.0819999999999	750.066	5351.907999999999
4	3.34431e-05	4.82482e-05	1400.0500000000002	1336.78	4495.112
5	4.82482e-05	6.71303e-05	815.4534000000002	1220.97	3679.748000000001
6	6.71303e-05	9.12121e-05	412.0480000000001	772.202	2740.8179999999998
7	9.12121e-05	0.000121925	226.3952	428.975	1750.6900000000005
8	0.000121925	0.000161096	141.0426	247.33	1085.815
9	0.000161096	0.000211053	103.47267000000001	160.332	646.0704
10	0.000211053	0.000274767	82.87659	120.884	417.8538999999999
11	0.000274767	0.000356027	74.85746000000002	104.455	303.685
12	0.000356027	0.000459663	76.57778	100.956	246.57400000000004
13	0.000459663	0.000591838	85.38123	106.895	221.32699999999997
14	0.000591838	0.00076041	97.73067999999998	119.731	212.58239999999998
15	0.00076041	0.000975402	115.29679999999999	137.549	217.16379999999998
16	0.000975402	0.0012496	136.0035	158.995	229.99199999999993
17	0.0012496	0.0015993	158.97579999999996	183.224	249.81249999999991
18	0.0015993	0.0020453	183.5007	209.642	278.7554
19	0.0020453	0.00261411	208.912	237.428	311.71600000000007
20	0.00261411	0.00333957	234.29090000000002	265.13	349.96440000000007
21	0.00333957	0.00426479	261.78679999999997	290.31	394.7031
22	0.00426479	0.00544479	280.2359	309.496	435.25320000000005
23	0.00544479	0.00694974	291.74219999999997	319.687	461.4384
24	0.00694974	0.0088691	295.524	320.767	471.1169999999999
25	0.0088691	0.011317	292.6146	315.426	447.5682000000001
26	0.011317	0.014439	286.16060000000004	306.585	431.83100000000013
27	0.014439	0.0184207	278.3317	291.45	320.8565
28	0.0184207	0.0234989	268.889	291.45	308.526
29	0.0234989	0.0299754	271.4072	266.99	308.526
30	0.0299754	0.0382355	277.28299999999996	266.99	308.526
31	0.0382355	inf	277.283	266.99	308.526
