time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.5087e-06	1251.66	20.8475	3242.640000000001
1	5.5087e-06	1.25344e-05	1251.66	20.8475	3242.640000000001
2	1.25344e-05	2.14947e-05	1251.66	155.221	3960.828000000001
3	2.14947e-05	3.29224e-05	1221.1720000000003	590.853	4775.496
4	3.29224e-05	4.74971e-05	1099.22	960.434	3996.134
5	4.74971e-05	6.60852e-05	531.5792	900.719	3155.6819999999993
6	6.60852e-05	8.9792e-05	290.079	623.147	2296.154
7	8.9792e-05	0.000120027	171.90160000000003	383.653	1522.1300000000003
8	0.000120027	0.000158588	123.5756	240.834	926.569
9	0.000158588	0.000207767	100.85094	166.221	603.7607
10	0.000207767	0.00027049	87.85401999999999	131.352	412.1869999999999
11	0.00027049	0.000350484	82.64923999999999	117.384	312.0079999999999
12	0.000350484	0.000452507	85.61898000000001	115.369	260.168
13	0.000452507	0.000582624	95.85093000000002	121.943	235.59409999999997
14	0.000582624	0.000748571	110.653	134.81	227.72299999999996
15	0.000748571	0.000960216	128.88150000000002	152.273	230.86760000000007
16	0.000960216	0.00123014	147.73	173.05	243.45820000000003
17	0.00123014	0.0015744	170.29320000000004	196.375	263.8573
18	0.0015744	0.00201346	194.18529999999998	221.691	288.3038
19	0.00201346	0.00257342	218.80859999999996	248.135	317.9080000000001
20	0.00257342	0.00328757	245.39100000000002	274.196	351.64680000000004
21	0.00328757	0.00419839	269.79100000000005	297.488	386.9557000000001
22	0.00419839	0.00536002	287.5065	314.839	421.6108
23	0.00536002	0.00684154	298.5572	323.623	442.7655
24	0.00684154	0.00873103	302.2298	323.818	443.33859999999993
25	0.00873103	0.0111408	299.2947	317.756	406.6946
26	0.0111408	0.0142142	292.5384	307.89	368.999
27	0.0142142	0.0181339	283.84740000000005	290.767	291.48080000000004
28	0.0181339	0.023133	271.506	290.767	239.802
29	0.023133	0.0295088	270.7809	277.194	239.802
30	0.0295088	0.0376402	269.08899999999994	277.194	239.802
31	0.0376402	inf	269.089	277.194	239.802
