time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.48211e-06	1428.0600000000002	13.322	56.753599999999985
1	6.48211e-06	1.47492e-05	1428.0600000000002	13.322	56.753599999999985
2	1.47492e-05	2.52929e-05	1428.0600000000002	191.107	56.753599999999985
3	2.52929e-05	3.874e-05	1348.3280000000002	130.353	61.917239999999985
4	3.874e-05	5.589e-05	1228.7300000000002	85.4557	108.39
5	5.589e-05	7.77628e-05	393.992	71.8677	87.15528
6	7.77628e-05	0.000105659	204.23519999999996	59.5248	61.89340000000001
7	0.000105659	0.000141236	113.4562	52.293	43.6509
8	0.000141236	0.000186611	72.87700000000001	51.0848	37.30376
9	0.000186611	0.000244481	57.95260000000001	53.968	37.21789999999999
10	0.000244481	0.000318286	55.378350000000005	60.5588	41.131200000000014
11	0.000318286	0.000412416	59.21144999999999	70.9431	46.28190000000001
12	0.000412416	0.000532467	68.58866	85.0506	62.33841999999999
13	0.000532467	0.000685576	81.29052	102.784	77.74562
14	0.000685576	0.000880847	99.38835999999998	123.732	97.25704
15	0.000880847	0.00112989	121.05640000000001	147.162	114.64799999999998
16	0.00112989	0.00144751	145.6552	172.419	141.66039999999998
17	0.00144751	0.0018526	175.3138	199.146	166.73650000000004
18	0.0018526	0.00236924	204.2666	226.895	193.9408
19	0.00236924	0.00302815	233.57670000000002	254.505	224.26969999999994
20	0.00302815	0.0038685	261.28679999999997	279.5	248.41579999999996
21	0.0038685	0.00494027	286.2726	298.082	268.3775
22	0.00494027	0.00630716	300.79350000000005	306.539	279.85790000000003
23	0.00630716	0.00805047	305.5476	304.016	268.44950000000006
24	0.00805047	0.0102738	301.87199999999996	293.693	272.2036
25	0.0102738	0.0131095	291.3912	280.021	262.5735
26	0.0131095	0.0167259	281.4058	266.001	252.23240000000004
27	0.0167259	0.0213383	271.1924000000001	250.829	242.80050000000006
28	0.0213383	0.0272208	265.0640000000001	250.829	233.41229999999996
29	0.0272208	0.0347231	246.21019999999996	259.384	231.12829999999994
30	0.0347231	0.0442914	238.12999999999994	259.384	217.50499999999994
31	0.0442914	inf	238.13	259.384	217.505
