time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.78248e-06	1181.63	9.48825	43.46159999999998
1	6.78248e-06	1.54327e-05	1181.63	9.48825	43.46159999999998
2	1.54327e-05	2.64649e-05	1181.63	148.794	43.46159999999998
3	2.64649e-05	4.05351e-05	1344.8539999999998	93.5534	57.416479999999986
4	4.05351e-05	5.84799e-05	1177.1363000000001	87.9849	113.236
5	5.84799e-05	8.13661e-05	531.891	85.3226	116.10479999999998
6	8.13661e-05	0.000110555	242.80399999999997	68.1674	101.74830000000003
7	0.000110555	0.000147781	152.14339999999996	57.4553	78.45523999999997
8	0.000147781	0.000195258	110.25239999999998	52.4339	63.526219999999995
9	0.000195258	0.00025581	87.71495999999999	51.3647	57.09222
10	0.00025581	0.000333035	78.50287999999999	55.7056	56.49917999999999
11	0.000333035	0.000431527	78.36904999999999	64.9037	61.8876
12	0.000431527	0.00055714	84.84768	78.2575	73.39458
13	0.00055714	0.000717344	98.68999000000002	95.6434	89.19172
14	0.000717344	0.000921664	116.50919999999998	116.615	106.44120000000001
15	0.000921664	0.00118225	137.9483	140.532	127.9415
16	0.00118225	0.00151459	162.1666	166.66	151.41160000000002
17	0.00151459	0.00193845	188.52800000000002	194.284	176.17339999999996
18	0.00193845	0.00247903	216.3786	222.464	201.47279999999998
19	0.00247903	0.00316847	244.70190000000002	249.558	226.24060000000003
20	0.00316847	0.00404776	271.706	272.883	250.3845
21	0.00404776	0.00516919	294.4909	288.974	267.92040000000003
22	0.00516919	0.00659943	310.412	295.078	275.8868
23	0.00659943	0.00842351	313.1819	291.589	275.397
24	0.00842351	0.0107499	308.0558	282.142	268.46200000000005
25	0.0107499	0.0137169	298.649	270.728	258.3962
26	0.0137169	0.017501	287.24719999999996	259.787	247.07929999999996
27	0.017501	0.0223271	276.00200000000007	248.448	237.27780000000004
28	0.0223271	0.0284821	273.89900000000006	248.448	230.625
29	0.0284821	0.0363321	245.87700000000007	235.502	226.67219999999998
30	0.0363321	0.0463438	245.87700000000007	235.502	220.74299999999997
31	0.0463438	inf	245.877	235.502	220.743
