time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.35532e-06	1139.8800000000003	5.6696	60.1672
1	6.35532e-06	1.44607e-05	1139.8800000000003	5.6696	60.1672
2	1.44607e-05	2.47981e-05	1139.8800000000003	136.811	60.1672
3	2.47981e-05	3.79822e-05	1297.775	124.549	94.31936
4	3.79822e-05	5.47968e-05	1268.196	104.873	230.92800000000005
5	5.47968e-05	7.62417e-05	518.3	91.1629	172.82560000000004
6	7.62417e-05	0.000103592	261.81350000000003	74.5955	132.30800000000002
7	0.000103592	0.000138474	158.59979999999996	66.3047	106.00328000000003
8	0.000138474	0.000182961	114.80989999999997	66.4545	87.90149
9	0.000182961	0.000239699	92.96301	67.9176	75.18542
10	0.000239699	0.000312061	83.85018000000001	72.1278	71.25486
11	0.000312061	0.000404349	82.89364	80.0012	74.93581999999999
12	0.000404349	0.000522051	88.64586	91.6555	85.99614
13	0.000522051	0.000672165	100.07861000000003	107.579	100.18975999999998
14	0.000672165	0.000863617	114.93130000000002	127.21	118.94900000000003
15	0.000863617	0.00110779	136.75840000000002	149.759	139.826
16	0.00110779	0.0014192	159.63240000000002	174.25	162.08419999999998
17	0.0014192	0.00181636	184.54399999999998	199.877	185.2416
18	0.00181636	0.0023229	211.12680000000003	226.059	208.91350000000003
19	0.0023229	0.00296892	241.2828	251.8	232.4471
20	0.00296892	0.00379283	268.4852	275.206	256.5588
21	0.00379283	0.00484363	292.7108	293.482	274.7735
22	0.00484363	0.00618379	310.54789999999997	303.611	286.6258
23	0.00618379	0.007893	319.2856	304.456	290.4724
24	0.007893	0.0100729	317.29839999999996	298.135	286.5192
25	0.0100729	0.012853	309.46599999999995	288.069	278.1084
26	0.012853	0.0163988	297.9345	276.674	268.0563000000001
27	0.0163988	0.0209209	279.2876	260.01	255.93140000000002
28	0.0209209	0.0266883	270.794	260.01	246.68100000000007
29	0.0266883	0.0340439	185.2031	206.372	229.82140000000007
30	0.0340439	0.043425	175.693	206.372	204.53200000000007
31	0.043425	inf	175.693	206.372	204.532
