left_time_boundary	im_N1	im_N2	m	M
0.0	35510.06608558614	794826.8314733698	1.341361179323575e-05	0.01723937321918423
648.211	36262.55031874202	811669.7924898725	1.341361179323575e-05	0.0387954184219137
1474.9199999999998	35107.0847062456	969760.2845055192	9.938764079739503e-05	0.22053750223265378
2529.29	38032.32912504166	870103.2797739614	7.248138308000642e-30	0.22053750223265378
3873.9999999999995	43463.04751191083	470872.05687915056	4.597206839982806e-32	0.22053750223265378
5589.0	139110.21313258464	521608.93304457795	4.139682986114367e-05	0.3496493618972307
7776.279999999999	275038.40476173325	672710.7943873627	1.8782411380629666e-05	0.41435132456874857
10565.9	815580.0167701303	884985.7353910279	0.0004422637128930987	0.9748253670870375
14123.599999999999	974477.6532537868	1030209.634796944	7.248138308000642e-30	0.9748253670870375
18661.1	1022990.1727976755	1061204.7737243895	7.248138308000642e-30	0.9748253670870375
24448.1	964102.2741497349	988792.1253799477	7.248138308000642e-30	0.9748253670870375
31828.6	859174.8653298073	878442.8612287698	7.248138308000642e-30	0.9748253670870375
41241.6	700644.9054423576	702609.0357230016	1.57773279650311e-05	0.9827636580787148
53246.7	571955.17050443	570660.4004550218	2.9655037357232504e-25	0.9827636580787148
68557.6	457090.46422603383	456320.32203221146	9.11099126364007e-37	0.9827636580787148
88084.7	372824.12773019314	375968.3147453583	1.947361802019756e-07	0.9829300344153189
112988.99999999999	303830.07361299644	306440.4582661905	3.5147156242037948e-06	0.9863457377537399
144751.0	252550.80427750462	255912.72103980268	4.407427700329272e-06	0.9904458965012389
185260.0	214150.62419176867	216846.3561297317	4.9315051634560446e-06	0.9942602928928037
236923.99999999997	183809.2675702788	185452.86321121207	5.419373347361559e-06	0.9971898655646954
302815.0	162426.1826856719	163147.78811499802	5.783118660229807e-06	0.9989368208998559
386850.0	147067.86342594886	147232.65114229685	6.050307121592756e-06	0.9997093524638835
494027.0	138558.9476329563	138373.74757958745	5.979914603410489e-06	0.9999433249418448
630716.0	139039.93335286007	138714.0566333521	5.3148676118906095e-06	0.9999911160893266
805047.0	139936.24354673427	139523.50089230426	4.564378824325826e-06	0.9999988327882594
1027379.9999999999	150639.2526373789	149895.2701173218	3.5059224379171793e-06	0.999999840183832
1310950.0	178920.6369264523	178813.7063574618	2.5245496261958314e-06	0.9999999742594402
1672589.9999999998	197938.665386861	198254.3480321131	4.860808507965031e-07	0.9999999835608105
2133830.0	197938.66609546327	198254.3487418455	4.860808507965031e-07	0.9999999907206272
2722080.0	203658.89846117268	204039.8910773859	1.7732928693981535e-09	0.9999999907452845
3472310.0	203658.8984643653	204039.89108058446	1.7732928693981535e-09	0.9999999907766369
4429140.0	203658.89850759887	204039.89112389888	1.7732928693981535e-09	0.9999999912012052
