time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.90845e-06	1623.94	16.3553	62.3028
1	6.90845e-06	1.57193e-05	1623.94	16.3553	62.3028
2	1.57193e-05	2.69564e-05	1623.94	113.129	62.3028
3	2.69564e-05	4.1288e-05	1443.37	101.251	92.96556
4	4.1288e-05	5.9566e-05	1151.5022000000001	73.8019	164.512
5	5.9566e-05	8.28773e-05	465.5509999999999	57.6029	109.23849999999996
6	8.28773e-05	0.000112608	189.33400000000003	45.9448	79.80662000000001
7	0.000112608	0.000150526	108.19629999999997	37.7266	57.69805000000001
8	0.000150526	0.000198885	76.04356	35.7332	50.09160000000001
9	0.000198885	0.000260561	63.33352	38.7535	49.12446
10	0.000260561	0.000339221	61.76978000000001	45.7079	52.30881
11	0.000339221	0.000439541	66.56809999999999	56.5496	60.74617999999999
12	0.000439541	0.000567488	76.96042	71.5804	72.47758
13	0.000567488	0.000730667	90.62251000000002	90.7401	89.2433
14	0.000730667	0.000938781	111.4159	113.334	107.21370000000002
15	0.000938781	0.0012042	133.8698	138.549	129.2946
16	0.0012042	0.00154272	158.7297	165.633	153.17090000000002
17	0.00154272	0.00197445	185.4508	193.875	178.22000000000006
18	0.00197445	0.00252507	213.4235	222.367	203.74040000000002
19	0.00252507	0.00322731	241.66199999999995	249.527	230.86599999999996
20	0.00322731	0.00412294	268.3419	272.698	254.8885
21	0.00412294	0.00526519	290.5194	288.418	271.4774
22	0.00526519	0.00672199	306.22679999999997	294.038	280.19899999999996
23	0.00672199	0.00857996	308.33160000000004	290.151	280.46659999999997
24	0.00857996	0.0109496	302.7696	280.525	274.22400000000005
25	0.0109496	0.0139717	291.9395	269.122	264.5678
26	0.0139717	0.017826	280.5246	258.257	253.338
27	0.017826	0.0227417	265.816	246.106	243.387
28	0.0227417	0.0290111	261.325	246.106	237.48699999999997
29	0.0290111	0.0370069	216.45639999999997	227.025	239.37000000000003
30	0.0370069	0.0472045	211.47099999999998	227.025	241.25300000000004
31	0.0472045	inf	211.471	227.025	241.253
