time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.63973e-06	1365.0800000000002	23.3296	62.1461
1	6.63973e-06	1.51079e-05	1365.0800000000002	23.3296	62.1461
2	1.51079e-05	2.59079e-05	1365.0800000000002	113.501	62.1461
3	2.59079e-05	3.96819e-05	1411.394	131.919	127.85776999999999
4	3.96819e-05	5.7249e-05	1184.4338	89.1599	281.18500000000006
5	5.7249e-05	7.96536e-05	552.7685000000001	64.1486	198.69999999999993
6	7.96536e-05	0.000108228	282.34100000000007	53.8736	137.52779999999998
7	0.000108228	0.00014467	176.77819999999997	50.4047	102.39334999999998
8	0.00014467	0.000191149	120.10749999999999	49.9472	83.8261
9	0.000191149	0.000250425	92.70121	50.2597	71.49046000000001
10	0.000250425	0.000326026	78.7467	54.2807	64.90388
11	0.000326026	0.000422444	76.07835	63.268	65.5754
12	0.000422444	0.000545414	81.34995	77.2198	74.10600000000001
13	0.000545414	0.000702246	94.58877999999999	95.5447	86.81885
14	0.000702246	0.000902265	111.85599999999998	117.07	104.7456
15	0.000902265	0.00115736	132.85809999999998	140.941	125.71590000000002
16	0.00115736	0.00148271	156.9434	166.545	149.00619999999998
17	0.00148271	0.00189765	183.7185	193.393	174.182
18	0.00189765	0.00242685	212.81379999999996	220.81	203.3327
19	0.00242685	0.00310178	243.42780000000005	247.571	230.57480000000004
20	0.00310178	0.00396257	273.73699999999997	271.47	256.3067
21	0.00396257	0.00506039	302.0440000000001	289.214	279.02450000000005
22	0.00506039	0.00646052	320.3164	297.659	291.3188
23	0.00646052	0.00824622	324.7276999999999	296.305	293.64970000000005
24	0.00824622	0.0105236	318.263	288.185	287.4882
25	0.0105236	0.0134282	305.8688	277.35	276.3872
26	0.0134282	0.0171326	290.4127	266.321	261.46540000000005
27	0.0171326	0.0218571	268.13020000000006	251.771	247.5561
28	0.0218571	0.0278826	254.83450000000005	251.771	236.284
29	0.0278826	0.0355674	175.41400000000002	227.373	216.07120000000003
30	0.0355674	0.0453683	175.41400000000002	227.373	202.59600000000003
31	0.0453683	inf	175.414	227.373	202.596
