time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.65881e-06	1346.16	6.13133	62.2907
1	6.65881e-06	1.51513e-05	1346.16	6.13133	62.2907
2	1.51513e-05	2.59824e-05	1346.16	52.7572	62.2907
3	2.59824e-05	3.9796e-05	1306.71	73.2917	109.67039
4	3.9796e-05	5.74136e-05	1102.8046	73.4674	220.223
5	5.74136e-05	7.98825e-05	444.98299999999995	68.0242	176.42899999999997
6	7.98825e-05	0.000108539	210.01550000000003	56.7996	125.46032000000001
7	0.000108539	0.000145086	116.08943999999997	46.9186	79.08869999999999
8	0.000145086	0.000191698	79.99624	43.5566	59.9312
9	0.000191698	0.000251145	65.66234999999999	47.2146	54.608579999999996
10	0.000251145	0.000326963	63.336830000000006	55.4583	56.75182000000001
11	0.000326963	0.000423658	68.67815999999999	66.4732	64.07491999999999
12	0.000423658	0.000546981	78.67582	80.6065	75.66430000000001
13	0.000546981	0.000704264	93.69295	98.5507	92.48749999999998
14	0.000704264	0.000904858	110.5037	119.945	112.39139999999998
15	0.000904858	0.00116069	133.7617	143.929	132.3026
16	0.00116069	0.00148697	157.6392	169.697	155.5813
17	0.00148697	0.0019031	183.55370000000002	196.739	179.92360000000002
18	0.0019031	0.00243383	213.665	224.469	204.95080000000002
19	0.00243383	0.0031107	242.00219999999996	251.552	234.29739999999995
20	0.0031107	0.00397396	269.2712	275.514	257.0915
21	0.00397396	0.00507494	292.4842	292.92	275.38879999999995
22	0.00507494	0.00647909	307.956	300.729	286.54749999999996
23	0.00647909	0.00826992	312.7534	298.695	289.3074
24	0.00826992	0.0105539	307.656	290.033	284.2918
25	0.0105539	0.0134668	297.53540000000004	278.828	275.385
26	0.0134668	0.0171819	284.55550000000005	267.72	264.5301
27	0.0171819	0.02192	263.3317	254.701	255.4426
28	0.02192	0.0279628	256.987	254.701	249.36499999999998
29	0.0279628	0.0356696	226.19710000000003	243.432	252.5245
30	0.0356696	0.0454987	222.77600000000004	243.432	255.684
31	0.0454987	inf	222.776	243.432	255.684
