time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.6863e-06	2961.7900000000004	9.02862	200.241
1	6.6863e-06	1.52138e-05	2961.7900000000004	9.02862	200.241
2	1.52138e-05	2.60896e-05	2961.7900000000004	40.1445	200.241
3	2.60896e-05	3.99603e-05	1881.7980000000005	83.4894	204.2555
4	3.99603e-05	5.76506e-05	1200.3000000000002	97.9312	203.01000000000002
5	5.76506e-05	8.02123e-05	678.8073999999999	93.724	155.67
6	8.02123e-05	0.000108987	389.50260000000003	84.0622	126.0717
7	0.000108987	0.000145685	244.875	78.5306	115.0879
8	0.000145685	0.000192489	186.01299999999998	79.1719	111.81450000000002
9	0.000192489	0.000252182	158.78539999999998	86.41	115.09859999999999
10	0.000252182	0.000328313	152.4924	98.7894	124.17390000000002
11	0.000328313	0.000425407	156.60569999999998	114.133	136.25950000000003
12	0.000425407	0.000549239	165.24749999999995	131.101	150.6506
13	0.000549239	0.000707171	177.9256	148.952	167.73059999999998
14	0.000707171	0.000908594	192.586	167.129	184.91169999999997
15	0.000908594	0.00116548	208.225	185.006	199.99259999999998
16	0.00116548	0.00149311	224.15880000000004	202.22	217.20440000000002
17	0.00149311	0.00191096	240.1402	218.568	233.34319999999994
18	0.00191096	0.00244387	256.14290000000005	233.789	247.16059999999996
19	0.00244387	0.00312354	274.69780000000003	247.412	259.6915
20	0.00312354	0.00399036	289.30660000000006	258.704	270.3708
21	0.00399036	0.00509589	301.80820000000006	266.813	278.4822
22	0.00509589	0.00650584	310.9645	271.042	283.29480000000007
23	0.00650584	0.00830406	315.754	271.328	284.29879999999997
24	0.00830406	0.0105975	315.9332	268.576	281.94399999999996
25	0.0105975	0.0135224	312.3433	264.364	277.99080000000004
26	0.0135224	0.0172528	305.67679999999996	260.022	273.0055
27	0.0172528	0.0220104	298.39400000000006	255.348	267.44219999999996
28	0.0220104	0.0280782	295.58240000000006	255.348	265.15099999999995
29	0.0280782	0.0358169	291.36500000000007	255.034	262.7342
30	0.0358169	0.0456866	291.36500000000007	255.034	262.13
31	0.0456866	inf	291.365	255.034	262.13
