time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	7.04584e-06	3013.6299999999997	10.0707	147.963
1	7.04584e-06	1.60319e-05	3013.6299999999997	10.0707	147.963
2	1.60319e-05	2.74925e-05	3013.6299999999997	51.3742	147.963
3	2.74925e-05	4.2109e-05	2155.726	89.948	185.326
4	4.2109e-05	6.07506e-05	1319.1892000000003	91.5833	215.4202
5	6.07506e-05	8.45255e-05	727.6424	75.7266	150.001
6	8.45255e-05	0.000114847	403.5649999999999	65.0539	119.04260000000002
7	0.000114847	0.000153519	249.68599999999998	61.8683	99.79423
8	0.000153519	0.00020284	176.2498	64.0322	92.81278000000003
9	0.00020284	0.000265742	146.1366	71.3802	93.80356000000002
10	0.000265742	0.000345967	135.52120000000002	82.902	100.50372000000002
11	0.000345967	0.000448282	136.317	97.3101	110.98620000000003
12	0.000448282	0.000578773	144.10660000000001	113.779	125.61890000000001
13	0.000578773	0.000745197	156.14700000000002	131.651	140.862
14	0.000745197	0.00095745	170.79679999999996	150.266	158.70159999999996
15	0.00095745	0.00122815	187.0628	169.035	176.9222
16	0.00122815	0.0015734	204.31319999999994	187.587	196.6759
17	0.0015734	0.00201372	222.2155	205.598	214.31640000000004
18	0.00201372	0.00257528	242.2478	222.543	231.06680000000003
19	0.00257528	0.00329149	260.4964	237.621	246.20640000000006
20	0.00329149	0.00420493	278.8976	249.834	259.7934
21	0.00420493	0.0053699	292.8025	258.133	268.40199999999993
22	0.0053699	0.00685567	302.3352	261.83	272.40580000000006
23	0.00685567	0.00875058	306.7119	261.182	271.8538
24	0.00875058	0.0111673	306.42179999999996	257.563	267.5875
25	0.0111673	0.0142495	302.2916	252.824	261.6826
26	0.0142495	0.0181805	295.2767999999999	248.322	256.032
27	0.0181805	0.023194	288.316	244.295	250.5675
28	0.023194	0.029588	287.7065	244.295	248.142
29	0.029588	0.0377428	287.097	244.339	249.72680000000003
30	0.0377428	0.0481432	287.097	244.339	250.12300000000005
31	0.0481432	inf	287.097	244.339	250.123
