left_time_boundary	im_N1	im_N2	m	M
0.0	8629.625624674902	178130.7907958476	1.0270105422598705e-31	0.0
691.165	8629.625624674902	178130.7907958476	1.0270105422598705e-31	0.0
1572.6599999999999	8641.90233379967	178000.84586323838	1.0270105422598705e-31	0.0
2696.89	27503.744795599207	218759.37714888543	1.0270105422598705e-31	0.0
4130.71	50230.99042520288	378778.41376865737	3.623673813268417e-05	0.12412213595521182
5959.36	82479.0574877411	471608.4403743043	1.485991360050026e-05	0.18277555271260226
8291.57	141550.2857621112	522665.25572327117	1.6506327404302882e-05	0.2592079530092839
11266.0	223858.47466343094	541481.892236151	1.9062301080681123e-05	0.35895845393675985
15059.5	293381.0207041024	523333.75567808235	1.796250347029442e-05	0.46123369756968724
19897.7	340913.46834477154	489702.6565868219	2.7636809016545664e-05	0.6169285336529281
26068.100000000002	346007.92812682316	437409.6014957812	1.3002752813608269e-05	0.6878243405781659
33937.799999999996	334588.6238756477	386831.3458551976	1.2886766168232822e-05	0.7589788164093251
43974.5	311792.41480966524	337585.2922307792	8.609122286497426e-06	0.8066540702047647
56775.1	285078.09581482364	298515.98601306934	5.811732415139705e-06	0.8400720735397522
73100.5	256238.03326675715	262799.57270657533	2.9151331004422753e-06	0.8583540408979786
93921.59999999999	232406.1939829492	237222.4007145956	3.981822471726765e-06	0.885352651143128
120476.0	216583.1728269282	219885.3658452595	6.076144689649406e-06	0.9240329798406922
154343.0	202141.0402282433	205896.90456110766	6.640387865421838e-06	0.9571952330417686
197537.0	188801.99471685832	192053.60057798523	6.476243346338894e-06	0.9790290983846708
252624.0	177129.87821846452	179058.19672970605	6.1288171071359395e-06	0.9911364156898881
322881.0	166796.1177164459	167357.77574133093	5.675082065206696e-06	0.9967942979147555
412485.0	157937.77215525112	157752.67495493853	5.192450049093475e-06	0.9990215978407374
526763.0	151340.75639026897	150903.02064384104	4.633503285391268e-06	0.9997465229927778
672511.0	147130.0239065264	146696.55885461843	3.985027486288407e-06	0.9999423854356432
858394.0	147606.85445075785	147259.48262220868	3.2916585694146664e-06	0.9999879013396896
1095460.0	154655.80214254512	154461.62589451994	2.369427804184224e-06	0.9999971128947788
1397820.0	174147.63433310224	175864.93984858587	1.4035466537670175e-06	0.9999990219445407
1783430.0	190568.632084084	191349.54572974492	1.823044363734499e-07	0.9999991824993224
2275230.0	190568.6480077634	191349.5617186765	1.823044363734499e-07	0.9999993496167826
2902450.0	200208.3197440522	200403.5023271066	2.5002140957163036e-10	0.9999993498768899
3702400.0	200208.31977724523	200403.502360332	2.5002140957163036e-10	0.9999993502084744
4722640.0	200208.32023644543	200403.50281997988	2.5002140957163036e-10	0.9999993547956973
