time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.51328e-06	4393.9	39.5739	165.74999999999997
1	6.51328e-06	1.48201e-05	4393.9	39.5739	165.74999999999997
2	1.48201e-05	2.54145e-05	4393.9	62.605	165.74999999999997
3	2.54145e-05	3.89262e-05	1877.3720000000003	89.506	166.76039999999998
4	3.89262e-05	5.61587e-05	1026.0335	95.7907	168.27599999999998
5	5.61587e-05	7.81366e-05	712.4989	90.3987	132.48900000000003
6	7.81366e-05	0.000106167	462.81139999999994	86.9958	114.35460000000002
7	0.000106167	0.000141915	307.2791	87.5548	106.69679999999998
8	0.000141915	0.000187508	220.64300000000003	91.6719	107.45140000000004
9	0.000187508	0.000245656	182.68779999999998	100.129	114.218
10	0.000245656	0.000319817	167.15239999999997	112.39	125.22849999999998
11	0.000319817	0.000414399	164.7654	127.037	139.41899999999998
12	0.000414399	0.000535026	170.02349999999998	142.987	153.34140000000002
13	0.000535026	0.000688872	180.09040000000005	159.705	169.37710000000004
14	0.000688872	0.000885082	193.07399999999996	176.807	184.1492
15	0.000885082	0.00113532	207.69379999999998	193.73	200.15959999999995
16	0.00113532	0.00145447	223.12360000000007	210.065	215.65670000000003
17	0.00145447	0.00186151	239.0046	225.644	231.74859999999998
18	0.00186151	0.00238063	255.26149999999996	240.232	245.52439999999999
19	0.00238063	0.00304271	273.14750000000004	253.296	257.96189999999996
20	0.00304271	0.0038871	288.84780000000006	264.109	269.286
21	0.0038871	0.00496402	303.6978	271.958	276.90700000000004
22	0.00496402	0.00633749	313.8205	276.293	281.22639999999996
23	0.00633749	0.00808917	319.55240000000003	277.121	282.09540000000004
24	0.00808917	0.0103232	320.8461	275.284	280.2359
25	0.0103232	0.0131725	318.719	272.09	276.228
26	0.0131725	0.0168063	313.9797	268.703	272.62879999999996
27	0.0168063	0.0214409	310.089	265.352	269.76320000000004
28	0.0214409	0.0273516	281.9834	265.352	268.598
29	0.0273516	0.03489	239.82499999999993	257.904	271.3945
30	0.03489	0.0445043	239.82499999999993	257.904	272.593
31	0.0445043	inf	239.825	257.904	272.593
