left_time_boundary	im_N1	im_N2	m	M
0.0	16955.040531422554	237456.4767139222	1.0270105422598705e-31	0.0
668.63	16955.040531422554	237456.4767139222	1.0270105422598705e-31	0.0
1521.3799999999999	16975.238227058326	237313.33665462155	1.0270105422598705e-31	0.0
2608.9599999999996	27185.326519643557	228807.78318807084	1.0270105422598705e-31	0.0
3996.0299999999997	44236.8141443069	237232.01381692832	5.289355359086274e-05	0.1706728471893566
5765.0599999999995	79719.54489923586	303855.4492762069	2.3259724638398716e-05	0.25330341327142614
8021.2300000000005	140839.39556799363	367983.1570254766	2.302538499131827e-05	0.34597261884669506
10898.7	224062.0101068918	403472.8111889475	2.2693773650674886e-05	0.44632050154106784
14568.5	290979.4409341079	419663.94680782343	1.9032238295210072e-05	0.5366748754656316
19248.9	333282.9380899772	412334.6731860604	1.8255661727034717e-05	0.6274087488413082
25218.199999999997	340147.79578089894	384572.27283172455	1.4997109187385349e-05	0.7034745666139546
32831.299999999996	326011.65304104716	350302.9621854361	1.1387272457861468e-05	0.7623008431933374
42540.7	304043.27451975376	314873.3024684299	8.13317047194863e-06	0.805666360358134
54923.899999999994	276204.3760277564	278486.7037481354	3.990248346678439e-06	0.8286790164904894
70717.1	247467.4382824815	246501.680864802	2.1431495808521072e-06	0.8428496532234766
90859.4	223356.95819210823	224829.12198156878	3.4456708710635243e-06	0.8683464240107562
116548.0	207283.67262355614	209823.54251662345	5.6842993827660266e-06	0.9092866398178746
149311.0	195193.5089037105	198111.4709093572	6.829577484421929e-06	0.9487376350264116
191096.0	183662.1585514248	186353.3345379771	6.791400935935885e-06	0.9751435876342768
244386.99999999997	171990.74790844525	173702.67735078125	6.503050644493274e-06	0.9897309956088017
312354.0	162327.38485095967	162794.251923967	6.144879162954418e-06	0.9964610529314956
399036.0	154162.7096712875	153966.8165707976	5.717079997905046e-06	0.9990002514137805
509588.99999999994	147887.23312711026	147444.62854954082	5.171369901026738e-06	0.9997674211667726
650584.0	144631.93633997135	144092.32894811564	4.542705172013798e-06	0.9999546017945689
830406.0	145247.35307652992	144715.39489946008	3.7616596842398706e-06	0.9999919147257033
1059750.0	153015.937803422	152532.5468311538	2.778021551183064e-06	0.9999984080536739
1352240.0	175010.8062791666	176477.2789933519	1.7358366432825245e-06	0.9999995640011314
1725279.9999999998	191256.4869735374	192002.71439486995	2.2404646017541731e-07	0.9999996477099082
2201040.0	191256.49499367736	192002.72244630218	2.2404646017541731e-07	0.9999997315777935
2807820.0	200425.72983460105	200654.98395852136	1.0270105422598705e-31	0.9999997315777935
3581690.0	200425.72983460105	200654.98395852136	1.0270105422598705e-31	0.9999997315777935
4568660.0	200425.72983460105	200654.98395852136	1.0270105422598705e-31	0.9999997315777935
