left_time_boundary	im_N1	im_N2	m	M
0.0	22.86427362493495	19.567820473242854	1.0270105422598705e-31	0.0
677.3	22.86427362493495	19.567820473242854	1.0270105422598705e-31	0.0
1541.11	1.0000003023910276	1.000000453057416	5.5504709151188444e-17	1.2234657731369225e-13
2642.79	1.0391474483226502	1.0391484790746963	2.764190469148149e-07	0.0007764635598945802
4047.84	16807423.126435358	15822155.946360463	0.0010410777155255237	0.9760535893047843
5839.8099999999995	16054981.865125092	15082502.267541397	1.7980831276866807e-05	0.9779429794566801
8125.23	16618972.803336654	15643750.701815432	6.538068116683274e-19	0.9779429794566802
11040.0	16868418.827025596	15906511.56902132	4.499417876732927e-19	0.9779429794566802
14757.4	16913358.20510557	15958051.916685756	5.638781820248487e-16	0.9779429794567982
19498.5	16912337.09006395	15954758.726307267	4.007837851448019e-17	0.9779429794568089
25545.199999999997	16894557.4734703	15929736.127219446	2.8869827856475835e-16	0.977942979456907
33257.0	16879260.773353454	15907247.531249898	1.7085719763288164e-16	0.9779429794569812
43092.299999999996	16865642.14026329	15888226.390389401	1.187972612803481e-16	0.9779429794570469
55636.1	16857997.68335732	15877225.162109705	2.992784860483925e-19	0.9779429794570471
71634.1	16853568.738603715	15871402.11799513	7.063980366576859e-22	0.9779429794570471
92037.5	16855272.30079341	15873612.793187842	1.7638774729115415e-21	0.9779429794570471
118059.0	13782808.622791598	12799398.769246385	2.3911614079231923e-21	0.9779429794570471
151247.0	10955927.052087095	9976764.687683733	3.1943483896600626e-21	0.9779429794570471
193574.0	13993460.265859557	13018329.684639847	3.820407567652395e-21	0.9779429794570471
247556.0	16711391.672392998	15746830.32854549	4.132197712288813e-21	0.9779429794570471
316404.0	16634436.598899689	15677998.835828202	2.1166648647074006e-36	0.9779429794570471
404210.0	16617739.958696999	15668997.74186032	9.442192184259027e-07	0.9821473442905814
516196.0	5115670.081032109	4221283.1645078715	2.0101836694374828e-23	0.9821473442905814
659020.0	16995081.959342998	16097546.633807648	3.619609763061517e-23	0.9821473442905814
841172.9999999999	324.9588855179163	324.9578005099243	4.2421419918079246e-07	0.9853410959447733
1073490.0	2.000078389970621	2.000078545877703	7.555445223804439e-06	0.9998333745309763
1369770.0	2659777.08307889	2659776.955949882	1.6984750289234502e-07	0.9998534473653886
1747649.9999999998	2486554.0110100536	2485389.1949028764	2.8794587694576847e-09	0.9998538535429446
2229580.0	2486554.653088752	2485389.8366807955	2.8794587694576847e-09	0.999854369945787
2844230.0	2888753.056799619	2888529.126277272	2.425531014473227e-20	0.999854369945787
3628130.0	2888753.056799619	2888529.126277272	2.425531014473227e-20	0.999854369945787
4627900.0	2888753.056799619	2888529.126277272	2.425531014473227e-20	0.9998543699457871
